,_id,experimentName,iterationName,workerID,gameID,studyLocation,timeAbsolute,timeRelative,blocks,discreteWorld,eventType,block,block_str,tower_id,tower_A_tall_id,tower_A_wide_id,tower_B_tall_id,tower_B_wide_id,tower_id_tall,composite_id,trial_start_time,relative_time,datatype,stimulus,condition,n_block,n_resets,absolute_time,cumulative_resets_across_submissions
251,641cdeac6e17e9023eee5ff5,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613612308.0,99799,"[{'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 2, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, False, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, False, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 3, 'y': 2, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,98400,block_placement,,,4,,1679613612308.0,0.0
252,641cdead6e17e9023eee5ff6,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613613391.0,100882,"[{'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 3, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, False, False, False, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, False, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 3, 'y': 3, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,99483,block_placement,,,5,,1679613613391.0,0.0
253,641cdeae6e17e9023eee5ff7,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613614726.0,102217,"[{'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 3, 'width': 1, 'height': 2}, {'x': 4, 'y': 3, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, False, False, False, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [True, True, False, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 4, 'y': 3, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,100818,block_placement,,,6,,1679613614726.0,0.0
254,641cdeb06e17e9023eee5ff8,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613616074.0,103565,"[{'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 3, 'width': 1, 'height': 2}, {'x': 4, 'y': 3, 'width': 1, 'height': 2}, {'x': 4, 'y': 5, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, False, False, False, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 4, 'y': 5, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,102166,block_placement,,,7,,1679613616074.0,0.0
255,641cdeb16e17e9023eee5ff9,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613617591.0,105082,"[{'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 3, 'width': 1, 'height': 2}, {'x': 4, 'y': 3, 'width': 1, 'height': 2}, {'x': 4, 'y': 5, 'width': 2, 'height': 1}, {'x': 5, 'y': 3, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, False, False, False, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, False, False, False, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 5, 'y': 3, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,103683,block_placement,,,8,,1679613617591.0,0.0
256,641cdeb46e17e9023eee5ffb,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613619992.0,107483,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 7, 'y': 0, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,106084,block_placement,,,1,,1679613619992.0,0.0
257,641cdeb56e17e9023eee5ffc,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613621359.0,108850,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 7, 'y': 1, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,107451,block_placement,,,2,,1679613621359.0,0.0
258,641cdeb66e17e9023eee5ffd,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613622225.0,109716,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, False, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 6, 'y': 3, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,108317,block_placement,,,3,,1679613622225.0,0.0
259,641cdeb76e17e9023eee5ffe,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613623241.0,110732,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 4, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, False, True, True, True, True, True], [True, True, True, False, False, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 5, 'y': 4, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,109333,block_placement,,,4,,1679613623241.0,0.0
260,641cdeb86e17e9023eee5fff,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613624144.0,111635,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 4, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, True, True, False, True, True, True, True, True], [True, True, True, False, False, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 5, 'y': 0, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,110236,block_placement,,,5,,1679613624144.0,0.0
261,641cdeba6e17e9023eee6000,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613626190.0,113681,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 4, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [True, True, True, False, False, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 5, 'y': 2, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,112283,block_placement,,,6,,1679613626191.0,0.0
262,641cdebb6e17e9023eee6001,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613627342.0,114833,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 4, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 1, 'height': 2}, {'x': 7, 'y': 4, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [True, True, True, False, False, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [False, True, True, True, False, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 7, 'y': 4, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,113434,block_placement,,,7,,1679613627342.0,0.0
263,641cdebc6e17e9023eee6002,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613628524.0,116015,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 4, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 1, 'height': 2}, {'x': 7, 'y': 4, 'width': 2, 'height': 1}, {'x': 7, 'y': 5, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [True, True, True, False, False, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [False, True, True, True, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 7, 'y': 5, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,114616,block_placement,,,8,,1679613628524.0,0.0
264,641cdebe6e17e9023eee6004,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613630508.0,117999,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 7, 'y': 0, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,116600,block_placement,,,1,,1679613630508.0,0.0
265,641cdebf6e17e9023eee6005,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613631241.0,118732,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 5, 'y': 0, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,117333,block_placement,,,2,,1679613631241.0,0.0
266,641cdec06e17e9023eee6006,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613631960.0,119451,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 7, 'y': 1, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,118052,block_placement,,,3,,1679613631960.0,0.0
267,641cdec16e17e9023eee6007,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613633024.0,120515,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 2, 'height': 1}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, False, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 5, 'y': 2, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,119116,block_placement,,,4,,1679613633024.0,0.0
268,641cdec26e17e9023eee6008,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613634307.0,121798,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 2, 'height': 1}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 8, 'y': 2, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, False, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 8, 'y': 2, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,120399,block_placement,,,5,,1679613634307.0,0.0
269,641cdec36e17e9023eee6009,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613635309.0,122800,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 2, 'height': 1}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 8, 'y': 2, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, False, False, True, True, True, True, True, True], [False, False, True, False, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 6, 'y': 3, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,121401,block_placement,,,6,,1679613635309.0,0.0
270,641cdec46e17e9023eee600a,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613636508.0,123999,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 2, 'height': 1}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 8, 'y': 2, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 4, 'y': 0, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, False, False, True, True, True, True, True, True], [False, False, True, False, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 4, 'y': 0, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,122601,block_placement,,,7,,1679613636509.0,0.0
271,641cdec56e17e9023eee600b,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613637274.0,124765,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 2, 'height': 1}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 8, 'y': 2, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 4, 'y': 2, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [True, True, False, False, True, True, True, True, True, True], [False, False, True, False, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 4, 'y': 2, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,123367,block_placement,,,8,,1679613637275.0,0.0
272,641cdec86e17e9023eee600d,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613640175.0,127666,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 7, 'y': 0, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,126268,block_placement,,,1,,1679613640176.0,0.0
273,641cdec96e17e9023eee600e,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613641324.0,128815,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 5, 'y': 0, 'width': 1, 'height': 2}",,,,,,,,,1679613513908.0,127416,block_placement,,,2,,1679613641324.0,0.0
274,641cdeca6e17e9023eee600f,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers,,1243-324ff2c7-8295-4ac8-96fe-3aa0e33ed995,,1679613642325.0,129816,"[{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 2, 'height': 1}]","[[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]]",block_placement,"{'x': 7, 'y': 1, 'width': 2, 'height': 1}",,,,,,,,,1679613513908.0,128418,block_placement,,,3,,1679613642326.0,0.0
