,_id,experimentName,iterationName,workerID,gameID,studyLocation,n_resets_for_tower,n_undo_for_tower,towerDetails,nTower,alignedTowerBlocks,absolute_time,trial_start_time,relative_time_trial,time_since_last_submit,time_since_last_reset,datatype,n_block,cumulative_resets_across_submissions
62,64404bd5da7c3649c9c29151,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,5eca536f9aa4f658d641a7d9,0403-00b72085-5f9c-4337-bec4-04dd488251fa,Prolific,0,0,"{'blocks': [{'x': 3, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 2, 'height': 1}, {'x': 3, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 1, 'width': 1, 'height': 2}, {'x': 5, 'y': 3, 'width': 2, 'height': 1}, {'x': 3, 'y': 3, 'width': 2, 'height': 1}, {'x': 3, 'y': 4, 'width': 1, 'height': 2}, {'x': 5, 'y': 4, 'width': 1, 'height': 2}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [False, True, True, False, True, True, True, True, True, True], [False, True, True, False, False, False, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",1,"[{'height': 1, 'width': 2, 'x': 0, 'y': 0}, {'height': 1, 'width': 2, 'x': 2, 'y': 0}, {'height': 2, 'width': 1, 'x': 0, 'y': 1}, {'height': 2, 'width': 1, 'x': 3, 'y': 1}, {'height': 1, 'width': 2, 'x': 2, 'y': 3}, {'height': 1, 'width': 2, 'x': 0, 'y': 3}, {'height': 2, 'width': 1, 'x': 0, 'y': 4}, {'height': 2, 'width': 1, 'x': 2, 'y': 4}]",1681935321220.0,1681935299021.0,22199,22198,22028,recalled_tower,8,0
63,64404bdfda7c3649c9c29172,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,5c096cc8b57e9500015a18c2,9122-98410562-bea6-46af-8e2b-e03cd2cea96b,Prolific,0,0,"{'blocks': [{'x': 5, 'y': 0, 'width': 2, 'height': 1}, {'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 4, 'y': 1, 'width': 2, 'height': 1}, {'x': 8, 'y': 1, 'width': 2, 'height': 1}, {'x': 5, 'y': 2, 'width': 1, 'height': 2}, {'x': 6, 'y': 1, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 4, 'y': 4, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, False, True, True, False, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [False, False, False, True, True, True, True, True, True, True], [False, False, True, True, True, True, True, True, True, True], [True, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",3,"[{'height': 1, 'width': 2, 'x': 1, 'y': 0}, {'height': 1, 'width': 2, 'x': 3, 'y': 0}, {'height': 1, 'width': 2, 'x': 0, 'y': 1}, {'height': 1, 'width': 2, 'x': 4, 'y': 1}, {'height': 2, 'width': 1, 'x': 1, 'y': 2}, {'height': 2, 'width': 1, 'x': 2, 'y': 1}, {'height': 2, 'width': 1, 'x': 3, 'y': 1}, {'height': 1, 'width': 2, 'x': 0, 'y': 4}]",1681935327609.0,1681935256408.0,71201,23478,23478,recalled_tower,8,0
64,64404bebda7c3649c9c291a2,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,5eca536f9aa4f658d641a7d9,0403-00b72085-5f9c-4337-bec4-04dd488251fa,Prolific,0,0,"{'blocks': [{'x': 3, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 2, 'height': 1}, {'x': 3, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 1, 'width': 1, 'height': 2}, {'x': 3, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 3, 'width': 2, 'height': 1}, {'x': 6, 'y': 4, 'width': 1, 'height': 2}, {'x': 4, 'y': 4, 'width': 1, 'height': 2}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, True, True, False, False, False, True, True, True, True], [False, True, True, False, True, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",2,"[{'height': 1, 'width': 2, 'x': 0, 'y': 0}, {'height': 1, 'width': 2, 'x': 2, 'y': 0}, {'height': 2, 'width': 1, 'x': 0, 'y': 1}, {'height': 2, 'width': 1, 'x': 3, 'y': 1}, {'height': 1, 'width': 2, 'x': 0, 'y': 3}, {'height': 1, 'width': 2, 'x': 2, 'y': 3}, {'height': 2, 'width': 1, 'x': 3, 'y': 4}, {'height': 2, 'width': 1, 'x': 1, 'y': 4}]",1681935342835.0,1681935299021.0,43814,21582,21582,recalled_tower,8,0
65,64404bf2da7c3649c9c291b9,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,588a59813e1f290001aa78c1,4735-bf35f3c0-da3a-4bd4-9825-bf93e722a560,Prolific,0,1,"{'blocks': [{'x': 3, 'y': 0, 'width': 2, 'height': 1}, {'x': 4, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 2, 'height': 1}, {'x': 6, 'y': 3, 'width': 1, 'height': 2}, {'x': 4, 'y': 3, 'width': 1, 'height': 2}, {'x': 5, 'y': 5, 'width': 2, 'height': 1}, {'x': 3, 'y': 5, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",1,"[{'height': 1, 'width': 2, 'x': 0, 'y': 0}, {'height': 2, 'width': 1, 'x': 1, 'y': 1}, {'height': 2, 'width': 1, 'x': 3, 'y': 0}, {'height': 1, 'width': 2, 'x': 2, 'y': 2}, {'height': 2, 'width': 1, 'x': 3, 'y': 3}, {'height': 2, 'width': 1, 'x': 1, 'y': 3}, {'height': 1, 'width': 2, 'x': 2, 'y': 5}, {'height': 1, 'width': 2, 'x': 0, 'y': 5}]",1681935345467.0,1681935318557.0,26910,26910,26870,recalled_tower,8,0
66,64404bf5da7c3649c9c291c2,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,63cffdbf780f8b199748645b,2770-7ced2d66-baab-4591-9de9-ed7b7e0ed202,Prolific,1,3,"{'blocks': [{'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 4, 'y': 2, 'width': 2, 'height': 1}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 2, 'width': 2, 'height': 1}, {'x': 4, 'y': 3, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 1, 'height': 2}, {'x': 4, 'y': 5, 'width': 2, 'height': 1}, {'x': 6, 'y': 5, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",3,"[{'height': 2, 'width': 1, 'x': 0, 'y': 0}, {'height': 1, 'width': 2, 'x': 0, 'y': 2}, {'height': 2, 'width': 1, 'x': 2, 'y': 0}, {'height': 1, 'width': 2, 'x': 2, 'y': 2}, {'height': 2, 'width': 1, 'x': 0, 'y': 3}, {'height': 2, 'width': 1, 'x': 2, 'y': 3}, {'height': 1, 'width': 2, 'x': 0, 'y': 5}, {'height': 1, 'width': 2, 'x': 2, 'y': 5}]",1681935349011.0,1681935234935.0,114076,72684,38113,recalled_tower,8,1
67,64404bf9da7c3649c9c291ca,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,5c096cc8b57e9500015a18c2,9122-98410562-bea6-46af-8e2b-e03cd2cea96b,Prolific,0,0,"{'blocks': [{'x': 4, 'y': 0, 'width': 2, 'height': 1}, {'x': 6, 'y': 0, 'width': 2, 'height': 1}, {'x': 4, 'y': 1, 'width': 1, 'height': 2}, {'x': 7, 'y': 1, 'width': 1, 'height': 2}, {'x': 4, 'y': 3, 'width': 2, 'height': 1}, {'x': 6, 'y': 3, 'width': 2, 'height': 1}, {'x': 4, 'y': 4, 'width': 1, 'height': 2}, {'x': 3, 'y': 6, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, False, True, True, True], [False, False, False, False, False, False, False, True, True, True], [False, True, True, False, True, True, True, True, True, True], [False, True, True, False, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",4,"[{'height': 1, 'width': 2, 'x': 1, 'y': 0}, {'height': 1, 'width': 2, 'x': 3, 'y': 0}, {'height': 2, 'width': 1, 'x': 1, 'y': 1}, {'height': 2, 'width': 1, 'x': 4, 'y': 1}, {'height': 1, 'width': 2, 'x': 1, 'y': 3}, {'height': 1, 'width': 2, 'x': 3, 'y': 3}, {'height': 2, 'width': 1, 'x': 1, 'y': 4}, {'height': 1, 'width': 2, 'x': 0, 'y': 6}]",1681935353346.0,1681935256408.0,96938,25698,25698,recalled_tower,8,0
68,64404c0dda7c3649c9c29211,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,63cffdbf780f8b199748645b,2770-7ced2d66-baab-4591-9de9-ed7b7e0ed202,Prolific,0,0,"{'blocks': [{'x': 7, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 2, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 4, 'y': 2, 'width': 2, 'height': 1}, {'x': 5, 'y': 3, 'width': 1, 'height': 2}, {'x': 7, 'y': 3, 'width': 1, 'height': 2}, {'x': 6, 'y': 5, 'width': 2, 'height': 1}, {'x': 4, 'y': 5, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",4,"[{'height': 2, 'width': 1, 'x': 3, 'y': 0}, {'height': 1, 'width': 2, 'x': 2, 'y': 2}, {'height': 2, 'width': 1, 'x': 1, 'y': 0}, {'height': 1, 'width': 2, 'x': 0, 'y': 2}, {'height': 2, 'width': 1, 'x': 1, 'y': 3}, {'height': 2, 'width': 1, 'x': 3, 'y': 3}, {'height': 1, 'width': 2, 'x': 2, 'y': 5}, {'height': 1, 'width': 2, 'x': 0, 'y': 5}]",1681935373300.0,1681935234935.0,138365,24247,24247,recalled_tower,8,1
69,64404c10da7c3649c9c2921d,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,588a59813e1f290001aa78c1,4735-bf35f3c0-da3a-4bd4-9825-bf93e722a560,Prolific,0,0,"{'blocks': [{'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 2, 'height': 1}, {'x': 6, 'y': 1, 'width': 1, 'height': 2}, {'x': 4, 'y': 2, 'width': 2, 'height': 1}, {'x': 4, 'y': 3, 'width': 1, 'height': 2}, {'x': 6, 'y': 3, 'width': 1, 'height': 2}, {'x': 4, 'y': 5, 'width': 2, 'height': 1}, {'x': 6, 'y': 5, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [False, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",2,"[{'height': 2, 'width': 1, 'x': 0, 'y': 0}, {'height': 1, 'width': 2, 'x': 2, 'y': 0}, {'height': 2, 'width': 1, 'x': 2, 'y': 1}, {'height': 1, 'width': 2, 'x': 0, 'y': 2}, {'height': 2, 'width': 1, 'x': 0, 'y': 3}, {'height': 2, 'width': 1, 'x': 2, 'y': 3}, {'height': 1, 'width': 2, 'x': 0, 'y': 5}, {'height': 1, 'width': 2, 'x': 2, 'y': 5}]",1681935376130.0,1681935318557.0,57573,30644,30644,recalled_tower,8,0
70,64404c12da7c3649c9c29220,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,5c096cc8b57e9500015a18c2,9122-98410562-bea6-46af-8e2b-e03cd2cea96b,Prolific,0,0,"{'blocks': [{'x': 7, 'y': 0, 'width': 2, 'height': 1}, {'x': 8, 'y': 1, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 2, 'height': 1}, {'x': 4, 'y': 1, 'width': 2, 'height': 1}, {'x': 5, 'y': 2, 'width': 1, 'height': 2}, {'x': 8, 'y': 2, 'width': 1, 'height': 2}, {'x': 5, 'y': 4, 'width': 2, 'height': 1}, {'x': 7, 'y': 4, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, False, True, True, True, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [False, True, True, True, False, True, True, True, True, True], [False, True, True, True, False, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [True, False, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",5,"[{'height': 1, 'width': 2, 'x': 3, 'y': 0}, {'height': 1, 'width': 2, 'x': 4, 'y': 1}, {'height': 1, 'width': 2, 'x': 1, 'y': 0}, {'height': 1, 'width': 2, 'x': 0, 'y': 1}, {'height': 2, 'width': 1, 'x': 1, 'y': 2}, {'height': 2, 'width': 1, 'x': 4, 'y': 2}, {'height': 1, 'width': 2, 'x': 1, 'y': 4}, {'height': 1, 'width': 2, 'x': 3, 'y': 4}]",1681935378190.0,1681935256408.0,121782,24812,24812,recalled_tower,8,0
71,64404c14da7c3649c9c29226,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,5eca536f9aa4f658d641a7d9,0403-00b72085-5f9c-4337-bec4-04dd488251fa,Prolific,0,0,"{'blocks': [{'x': 3, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 1, 'width': 1, 'height': 2}, {'x': 3, 'y': 2, 'width': 2, 'height': 1}, {'x': 3, 'y': 3, 'width': 1, 'height': 2}, {'x': 5, 'y': 3, 'width': 1, 'height': 2}, {'x': 3, 'y': 5, 'width': 2, 'height': 1}, {'x': 5, 'y': 5, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [False, True, True, True, True, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",3,"[{'height': 2, 'width': 1, 'x': 0, 'y': 0}, {'height': 1, 'width': 2, 'x': 2, 'y': 0}, {'height': 2, 'width': 1, 'x': 2, 'y': 1}, {'height': 1, 'width': 2, 'x': 0, 'y': 2}, {'height': 2, 'width': 1, 'x': 0, 'y': 3}, {'height': 2, 'width': 1, 'x': 2, 'y': 3}, {'height': 1, 'width': 2, 'x': 0, 'y': 5}, {'height': 1, 'width': 2, 'x': 2, 'y': 5}]",1681935384325.0,1681935299021.0,85304,41452,41452,recalled_tower,8,0
72,64404c23da7c3649c9c2924e,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,603562fdba8e8db8fa33b1f1,7016-f8c8cb80-05a6-4703-aaf0-c19d4bd76be1,Prolific,0,0,"{'blocks': [{'x': 3, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 3, 'y': 2, 'width': 1, 'height': 2}, {'x': 3, 'y': 4, 'width': 1, 'height': 2}, {'x': 4, 'y': 2, 'width': 2, 'height': 1}, {'x': 4, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 4, 'width': 2, 'height': 1}, {'x': 6, 'y': 5, 'width': 1, 'height': 2}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, False, False, True, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [True, True, True, True, False, False, False, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",1,"[{'height': 2, 'width': 1, 'x': 0, 'y': 0}, {'height': 2, 'width': 1, 'x': 2, 'y': 0}, {'height': 2, 'width': 1, 'x': 0, 'y': 2}, {'height': 2, 'width': 1, 'x': 0, 'y': 4}, {'height': 1, 'width': 2, 'x': 1, 'y': 2}, {'height': 1, 'width': 2, 'x': 1, 'y': 3}, {'height': 1, 'width': 2, 'x': 2, 'y': 4}, {'height': 2, 'width': 1, 'x': 3, 'y': 5}]",1681935395878.0,1681935360458.0,35420,35420,35336,recalled_tower,8,0
73,64404c2eda7c3649c9c29270,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,5c096cc8b57e9500015a18c2,9122-98410562-bea6-46af-8e2b-e03cd2cea96b,Prolific,0,1,"{'blocks': [{'x': 4, 'y': 0, 'width': 2, 'height': 1}, {'x': 6, 'y': 0, 'width': 2, 'height': 1}, {'x': 4, 'y': 1, 'width': 1, 'height': 2}, {'x': 6, 'y': 1, 'width': 1, 'height': 2}, {'x': 5, 'y': 3, 'width': 2, 'height': 1}, {'x': 3, 'y': 3, 'width': 2, 'height': 1}, {'x': 4, 'y': 4, 'width': 1, 'height': 2}, {'x': 3, 'y': 6, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, False, True, True, False, True, True, True], [False, False, False, False, False, False, False, True, True, True], [False, True, True, False, True, True, True, True, True, True], [False, False, False, False, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",6,"[{'height': 1, 'width': 2, 'x': 1, 'y': 0}, {'height': 1, 'width': 2, 'x': 3, 'y': 0}, {'height': 2, 'width': 1, 'x': 1, 'y': 1}, {'height': 2, 'width': 1, 'x': 3, 'y': 1}, {'height': 1, 'width': 2, 'x': 2, 'y': 3}, {'height': 1, 'width': 2, 'x': 0, 'y': 3}, {'height': 2, 'width': 1, 'x': 1, 'y': 4}, {'height': 1, 'width': 2, 'x': 0, 'y': 6}]",1681935406119.0,1681935256408.0,149711,27889,27889,recalled_tower,8,0
74,64404c35da7c3649c9c29286,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,63cffdbf780f8b199748645b,2770-7ced2d66-baab-4591-9de9-ed7b7e0ed202,Prolific,0,0,"{'blocks': [{'x': 5, 'y': 0, 'width': 1, 'height': 2}, {'x': 5, 'y': 2, 'width': 1, 'height': 2}, {'x': 3, 'y': 0, 'width': 2, 'height': 1}, {'x': 4, 'y': 4, 'width': 2, 'height': 1}, {'x': 7, 'y': 0, 'width': 1, 'height': 2}, {'x': 7, 'y': 2, 'width': 1, 'height': 2}, {'x': 6, 'y': 4, 'width': 2, 'height': 1}, {'x': 7, 'y': 5, 'width': 1, 'height': 2}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, True, True, True, True, True], [False, True, True, True, False, True, True, True, True, True], [False, False, False, False, False, True, True, True, True, True], [True, True, True, True, False, True, True, True, True, True], [False, False, False, False, False, False, False, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",5,"[{'height': 2, 'width': 1, 'x': 2, 'y': 0}, {'height': 2, 'width': 1, 'x': 2, 'y': 2}, {'height': 1, 'width': 2, 'x': 0, 'y': 0}, {'height': 1, 'width': 2, 'x': 1, 'y': 4}, {'height': 2, 'width': 1, 'x': 4, 'y': 0}, {'height': 2, 'width': 1, 'x': 4, 'y': 2}, {'height': 1, 'width': 2, 'x': 3, 'y': 4}, {'height': 2, 'width': 1, 'x': 4, 'y': 5}]",1681935412543.0,1681935234935.0,177608,39210,39210,recalled_tower,8,1
75,64404c38da7c3649c9c29290,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,64401708880c30ec28b9aef4,5151-23e4fba2-ee1a-4678-b0a0-ad658010c804,Prolific,0,0,"{'blocks': [{'x': 3, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 0, 'width': 2, 'height': 1}, {'x': 5, 'y': 1, 'width': 1, 'height': 2}, {'x': 5, 'y': 3, 'width': 2, 'height': 1}, {'x': 5, 'y': 4, 'width': 1, 'height': 2}, {'x': 4, 'y': 1, 'width': 1, 'height': 2}, {'x': 4, 'y': 3, 'width': 1, 'height': 2}, {'x': 3, 'y': 5, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [False, True, True, True, True, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [False, True, True, False, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",1,"[{'height': 1, 'width': 2, 'x': 0, 'y': 0}, {'height': 1, 'width': 2, 'x': 2, 'y': 0}, {'height': 2, 'width': 1, 'x': 2, 'y': 1}, {'height': 1, 'width': 2, 'x': 2, 'y': 3}, {'height': 2, 'width': 1, 'x': 2, 'y': 4}, {'height': 2, 'width': 1, 'x': 1, 'y': 1}, {'height': 2, 'width': 1, 'x': 1, 'y': 3}, {'height': 1, 'width': 2, 'x': 0, 'y': 5}]",1681935416341.0,1681935395375.0,20966,20966,20891,recalled_tower,8,0
76,64404c4cda7c3649c9c292cf,block_construction_build_components,build_components_build_recall_prolific_pilot_6_towers_2_rep,63cffdbf780f8b199748645b,2770-7ced2d66-baab-4591-9de9-ed7b7e0ed202,Prolific,0,0,"{'blocks': [{'x': 4, 'y': 0, 'width': 1, 'height': 2}, {'x': 4, 'y': 2, 'width': 1, 'height': 2}, {'x': 4, 'y': 4, 'width': 1, 'height': 2}, {'x': 6, 'y': 0, 'width': 1, 'height': 2}, {'x': 6, 'y': 2, 'width': 1, 'height': 2}, {'x': 5, 'y': 4, 'width': 2, 'height': 1}, {'x': 3, 'y': 6, 'width': 2, 'height': 1}, {'x': 5, 'y': 5, 'width': 2, 'height': 1}], 'discreteWorld': [[True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, False, True, True, True], [False, False, False, False, False, False, False, True, True, True], [True, True, True, True, False, False, True, True, True, True], [False, False, False, False, False, False, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True], [True, True, True, True, True, True, True, True, True, True]], 'n_block': 8}",6,"[{'height': 2, 'width': 1, 'x': 1, 'y': 0}, {'height': 2, 'width': 1, 'x': 1, 'y': 2}, {'height': 2, 'width': 1, 'x': 1, 'y': 4}, {'height': 2, 'width': 1, 'x': 3, 'y': 0}, {'height': 2, 'width': 1, 'x': 3, 'y': 2}, {'height': 1, 'width': 2, 'x': 2, 'y': 4}, {'height': 1, 'width': 2, 'x': 0, 'y': 6}, {'height': 1, 'width': 2, 'x': 2, 'y': 5}]",1681935435980.0,1681935234935.0,201045,23405,23405,recalled_tower,8,1
