,targetName,batch,gini,nlevel,phase,human
39,hand_selected_004,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.02195779194792028,4.0,random agent,False
40,hand_selected_004,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0076167005346822894,5.0,random agent,False
41,hand_selected_004,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0010964885827673973,5.0,random agent,False
42,hand_selected_004,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.005571451219604261,5.0,random agent,False
43,hand_selected_004,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0056661538101077,5.0,random agent,False
44,hand_selected_004,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.006097388849682427,5.0,random agent,False
45,hand_selected_004,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.013260760760760758,5.0,random agent,False
46,hand_selected_004,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.012828513069476926,5.0,random agent,False
47,hand_selected_004,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.007558511349101808,5.0,random agent,False
48,hand_selected_004,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.004194995097696305,5.0,random agent,False
49,hand_selected_004,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.012784175579629941,5.0,random agent,False
50,hand_selected_004,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0024630429249244395,6.0,random agent,False
51,hand_selected_004,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0,6.0,random agent,False
52,hand_selected_004,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.001265818712885938,6.0,random agent,False
53,hand_selected_004,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0012903182673633048,6.0,random agent,False
54,hand_selected_004,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.0022778805262112993,6.0,random agent,False
55,hand_selected_004,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.006271793647002627,6.0,random agent,False
56,hand_selected_004,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.006060152626066138,6.0,random agent,False
57,hand_selected_004,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.004889738223071556,6.0,random agent,False
58,hand_selected_004,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.001180634241190706,6.0,random agent,False
59,hand_selected_004,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.006028200417019344,6.0,random agent,False
60,hand_selected_004,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0,7.0,random agent,False
61,hand_selected_004,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0,7.0,random agent,False
62,hand_selected_004,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.0,7.0,random agent,False
63,hand_selected_004,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0,7.0,random agent,False
64,hand_selected_004,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.0,7.0,random agent,False
65,hand_selected_004,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.002890124705089316,7.0,random agent,False
66,hand_selected_004,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.0,7.0,random agent,False
67,hand_selected_004,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.0028128946281692443,7.0,random agent,False
68,hand_selected_004,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.0,7.0,random agent,False
69,hand_selected_004,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.0013850362151333025,7.0,random agent,False
70,hand_selected_004,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0,8.0,random agent,False
71,hand_selected_004,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0,8.0,random agent,False
72,hand_selected_004,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.0,8.0,random agent,False
73,hand_selected_004,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0,8.0,random agent,False
74,hand_selected_004,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.0,8.0,random agent,False
75,hand_selected_004,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.0,8.0,random agent,False
76,hand_selected_004,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.0,8.0,random agent,False
77,hand_selected_004,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.0,8.0,random agent,False
78,hand_selected_004,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.0,8.0,random agent,False
79,hand_selected_004,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.0,8.0,random agent,False
80,hand_selected_004,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0,9.0,random agent,False
81,hand_selected_004,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0,9.0,random agent,False
82,hand_selected_004,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.0,9.0,random agent,False
83,hand_selected_004,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0,9.0,random agent,False
84,hand_selected_004,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.0,9.0,random agent,False
85,hand_selected_004,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.0,9.0,random agent,False
86,hand_selected_004,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.0,9.0,random agent,False
87,hand_selected_004,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.0,9.0,random agent,False
88,hand_selected_004,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.0,9.0,random agent,False
89,hand_selected_004,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.0,9.0,random agent,False
90,hand_selected_004,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0,10.0,random agent,False
91,hand_selected_004,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0,10.0,random agent,False
92,hand_selected_004,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.0,10.0,random agent,False
93,hand_selected_004,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0,10.0,random agent,False
94,hand_selected_004,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.0,10.0,random agent,False
95,hand_selected_004,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.0,10.0,random agent,False
96,hand_selected_004,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.0,10.0,random agent,False
97,hand_selected_004,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.0,10.0,random agent,False
98,hand_selected_004,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.0,10.0,random agent,False
99,hand_selected_004,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.0,10.0,random agent,False
100,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.3886046163969315,1.0,random agent,False
101,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.4330980228348649,1.0,random agent,False
102,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.42242189907524713,1.0,random agent,False
103,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.41452470685077436,1.0,random agent,False
104,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.40516267397216443,1.0,random agent,False
105,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.4456251928779401,1.0,random agent,False
106,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.40500708292470305,1.0,random agent,False
107,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.4460818582901052,1.0,random agent,False
108,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.4045761926817971,1.0,random agent,False
109,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.4186884461446839,1.0,random agent,False
110,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.21458399797132036,2.0,random agent,False
111,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.2524255334794858,2.0,random agent,False
112,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.24827841012788954,2.0,random agent,False
113,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.2378679201485608,2.0,random agent,False
114,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.23559315066121994,2.0,random agent,False
115,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.2718988880528794,2.0,random agent,False
116,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.24233457255845314,2.0,random agent,False
117,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.271314417866142,2.0,random agent,False
118,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.23651355482262088,2.0,random agent,False
119,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.2378623782955913,2.0,random agent,False
120,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.12026842445189219,3.0,random agent,False
121,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.14576865158865004,3.0,random agent,False
122,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.14832064466200925,3.0,random agent,False
123,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.13523637938842617,3.0,random agent,False
124,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.1480623302438888,3.0,random agent,False
125,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.15713059494418172,3.0,random agent,False
126,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.14110186286167262,3.0,random agent,False
127,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.15672635445362718,3.0,random agent,False
128,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.13203646387464937,3.0,random agent,False
129,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.1334977725782191,3.0,random agent,False
130,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.06722470664679127,4.0,random agent,False
131,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.08364452761691211,4.0,random agent,False
132,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.07762244730329121,4.0,random agent,False
133,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.07448014088502405,4.0,random agent,False
134,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.09103172457639207,4.0,random agent,False
135,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.08014790487369107,4.0,random agent,False
136,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.07927269673301421,4.0,random agent,False
137,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.09421116593309008,4.0,random agent,False
138,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.06445042839657283,4.0,random agent,False
139,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.07104222535339302,4.0,random agent,False
140,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.03141454540339559,5.0,random agent,False
141,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.03695311048252225,5.0,random agent,False
142,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.03461002728119411,5.0,random agent,False
143,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.028353550400794496,5.0,random agent,False
144,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.049001621865943465,5.0,random agent,False
145,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.031011408921056225,5.0,random agent,False
146,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.03281082109311137,5.0,random agent,False
147,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.05109840439214764,5.0,random agent,False
148,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.02421706123437149,5.0,random agent,False
149,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.026052114028840438,5.0,random agent,False
150,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.007027991416929865,6.0,random agent,False
151,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.011815117613310385,6.0,random agent,False
152,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.007214239504239163,6.0,random agent,False
153,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0030348449463789844,6.0,random agent,False
154,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.025554626131346996,6.0,random agent,False
155,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.010570597490883793,6.0,random agent,False
156,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.013273899303311068,6.0,random agent,False
157,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.02693805693890101,6.0,random agent,False
158,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.00746183640920483,6.0,random agent,False
159,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.005779953760369917,6.0,random agent,False
160,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0016556200172999896,7.0,random agent,False
161,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0035148507124908306,7.0,random agent,False
162,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.003418722673098668,7.0,random agent,False
163,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0018083063731292252,7.0,random agent,False
164,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.011800974965663999,7.0,random agent,False
165,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.0018050423251303827,7.0,random agent,False
166,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.0,7.0,random agent,False
167,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.012608443407045616,7.0,random agent,False
168,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.00178251980577562,7.0,random agent,False
169,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.0017123186739992809,7.0,random agent,False
170,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0,8.0,random agent,False
171,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0,8.0,random agent,False
172,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.0,8.0,random agent,False
173,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0,8.0,random agent,False
174,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.006197861846397412,8.0,random agent,False
175,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.0,8.0,random agent,False
176,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.0,8.0,random agent,False
177,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.008947073432848101,8.0,random agent,False
178,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.0,8.0,random agent,False
179,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.0,8.0,random agent,False
180,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0,9.0,random agent,False
181,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0,9.0,random agent,False
182,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.0,9.0,random agent,False
183,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0,9.0,random agent,False
184,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.0026177648846525767,9.0,random agent,False
185,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.0,9.0,random agent,False
186,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.0,9.0,random agent,False
187,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.005830500263843112,9.0,random agent,False
188,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.0,9.0,random agent,False
189,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.0,9.0,random agent,False
190,hand_selected_005,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.0,10.0,random agent,False
191,hand_selected_005,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0,10.0,random agent,False
192,hand_selected_005,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.0,10.0,random agent,False
193,hand_selected_005,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.0,10.0,random agent,False
194,hand_selected_005,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.0,10.0,random agent,False
195,hand_selected_005,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.0,10.0,random agent,False
196,hand_selected_005,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.0,10.0,random agent,False
197,hand_selected_005,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.004048448647751783,10.0,random agent,False
198,hand_selected_005,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.0,10.0,random agent,False
199,hand_selected_005,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.0,10.0,random agent,False
200,hand_selected_006,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.476248086122504,1.0,random agent,False
201,hand_selected_006,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.513526949241235,1.0,random agent,False
202,hand_selected_006,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.4952166784828074,1.0,random agent,False
203,hand_selected_006,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.5200489995916701,1.0,random agent,False
204,hand_selected_006,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.5036454504373866,1.0,random agent,False
205,hand_selected_006,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.4979605739712325,1.0,random agent,False
206,hand_selected_006,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.5150261813021493,1.0,random agent,False
207,hand_selected_006,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.5034057813518801,1.0,random agent,False
208,hand_selected_006,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.4917200580421922,1.0,random agent,False
209,hand_selected_006,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.4592896943772162,1.0,random agent,False
210,hand_selected_006,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.29599029205468097,2.0,random agent,False
211,hand_selected_006,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.3375283646076683,2.0,random agent,False
212,hand_selected_006,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.32291866503489564,2.0,random agent,False
213,hand_selected_006,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.3479211727950012,2.0,random agent,False
214,hand_selected_006,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.3310380420758125,2.0,random agent,False
215,hand_selected_006,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.3312774397256896,2.0,random agent,False
216,hand_selected_006,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.340919774915102,2.0,random agent,False
217,hand_selected_006,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.32619501577606425,2.0,random agent,False
218,hand_selected_006,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.33170792025977935,2.0,random agent,False
219,hand_selected_006,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.2781515322429028,2.0,random agent,False
220,hand_selected_006,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.16965731246627092,3.0,random agent,False
221,hand_selected_006,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.2049522485393184,3.0,random agent,False
222,hand_selected_006,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.19564918100767156,3.0,random agent,False
223,hand_selected_006,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.21338368115326298,3.0,random agent,False
224,hand_selected_006,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.19351101785251915,3.0,random agent,False
225,hand_selected_006,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.2005552972608391,3.0,random agent,False
226,hand_selected_006,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.21121627617095895,3.0,random agent,False
227,hand_selected_006,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.18772491906677932,3.0,random agent,False
228,hand_selected_006,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.21150293196240663,3.0,random agent,False
229,hand_selected_006,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.15490153579390636,3.0,random agent,False
230,hand_selected_006,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.08893621963464161,4.0,random agent,False
231,hand_selected_006,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.11585087391539005,4.0,random agent,False
232,hand_selected_006,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.10693084368047764,4.0,random agent,False
233,hand_selected_006,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.11764509038280142,4.0,random agent,False
234,hand_selected_006,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.10174168757539669,4.0,random agent,False
235,hand_selected_006,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.11748561260247427,4.0,random agent,False
236,hand_selected_006,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.12091259517990949,4.0,random agent,False
237,hand_selected_006,f0886be0-9ad1-11ea-a6ce-7b4ad11c7c0e,0.0971757725206134,4.0,random agent,False
238,hand_selected_006,f8585560-9ad6-11ea-b38c-5bfee5a1c9e8,0.12008265936578866,4.0,random agent,False
239,hand_selected_006,f86fa6f2-9ad6-11ea-a824-6fbc31a38f44,0.07090843741576063,4.0,random agent,False
240,hand_selected_006,16fbef3a-9ad8-11ea-8cec-4b858b430440,0.039593691271974686,5.0,random agent,False
241,hand_selected_006,16fd7d1e-9ad8-11ea-a445-0585cd0c72e4,0.0517932015573525,5.0,random agent,False
242,hand_selected_006,16ff30b4-9ad8-11ea-b529-3565bed046b0,0.04789901970115161,5.0,random agent,False
243,hand_selected_006,1715543e-9ad8-11ea-bc86-0990282eeb5d,0.047318611987381694,5.0,random agent,False
244,hand_selected_006,1718e842-9ad8-11ea-b0ce-d183ac075b20,0.04853305623853569,5.0,random agent,False
245,hand_selected_006,17246df2-9ad8-11ea-a86f-f9dfd52c2d96,0.059675844194869106,5.0,random agent,False
246,hand_selected_006,1727c33a-9ad8-11ea-89ce-439cc5b97abb,0.05384087791495199,5.0,random agent,False
