,targetName,gameID,level_2,phase_a,phase_b,actual_euclidean_distance,phase_pair,optimal_euclidean_distance,temporal_distance,phase_a_rawF1DiscreteScore,phase_b_rawF1DiscreteScore,condition
0,hand_selected_004,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,0,pre,post,5.088994464875246,pre to post,3.1009252125773314,0.4666666666666666,0.8333333333333333,0.4999999999999999,control
1,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,0,pre,repetition 1,2.711420257356676,pre to repetition 1,0.8442906280527738,0.41818181818181815,0.9454545454545454,1.0,repeated
2,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,1,pre,repetition 2,2.4902310469162687,pre to repetition 2,0.8442906280527738,0.5272727272727272,0.9454545454545454,1.0,repeated
3,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,2,pre,post,2.3408871861806615,pre to post,0.9368867239266071,0.7575757575757575,0.9454545454545454,1.0,repeated
4,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,3,repetition 1,repetition 2,1.2721435013325335,repetition 1 to repetition 2,0.0,0.8909090909090909,1.0,1.0,repeated
5,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,4,repetition 1,post,2.2224019957153853,repetition 1 to post,0.8246425283514068,0.41818181818181815,1.0,1.0,repeated
6,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,5,repetition 2,post,2.2904102967731546,repetition 2 to post,0.8246425283514068,0.45454545454545453,1.0,1.0,repeated
7,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,0,pre,repetition 1,3.92117454862453,pre to repetition 1,3.4006569443549197,0.6,0.7083333333333333,0.9803921568627452,repeated
8,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,1,pre,repetition 2,3.92117454862453,pre to repetition 2,3.4006569443549197,0.6,0.7083333333333333,0.9803921568627452,repeated
9,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,2,pre,post,3.4996417339617154,pre to post,2.7338540395721416,0.6,0.7083333333333333,0.9166666666666666,repeated
10,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,3,repetition 1,repetition 2,1.1120955864630135,repetition 1 to repetition 2,0.565685424949238,0.911111111111111,0.9803921568627452,0.9803921568627452,repeated
11,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,4,repetition 1,post,2.4761483571688907,repetition 1 to post,1.4371115440565936,0.7333333333333333,0.9803921568627452,0.9166666666666666,repeated
12,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,5,repetition 2,post,2.2408554368890727,repetition 2 to post,1.2403124237432848,0.7333333333333333,0.9803921568627452,0.9166666666666666,repeated
13,hand_selected_004,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,0,pre,post,3.7980662956376525,pre to post,2.086795680042036,0.39999999999999997,0.5777777777777778,0.7999999999999999,control
14,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,0,pre,repetition 1,4.121497265123023,pre to repetition 1,1.9693237413005604,0.5454545454545454,0.86,0.7962962962962962,repeated
15,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,1,pre,repetition 2,2.691370424468222,pre to repetition 2,1.682532914024469,0.7878787878787877,0.86,0.9056603773584906,repeated
16,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,2,pre,post,2.3809796054942285,pre to post,1.5760325579223189,0.8181818181818181,0.86,0.8431372549019608,repeated
17,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,3,repetition 1,repetition 2,4.470243794861036,repetition 1 to repetition 2,2.697259610796445,0.4065934065934066,0.7962962962962962,0.9056603773584906,repeated
18,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,4,repetition 1,post,3.6713846894969957,repetition 1 to post,2.447179988888766,0.4945054945054945,0.7962962962962962,0.8431372549019608,repeated
19,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,5,repetition 2,post,2.784263446030592,repetition 2 to post,1.3891039292310865,0.5824175824175825,0.9056603773584906,0.8431372549019608,repeated
20,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,0,pre,repetition 1,4.477032961426901,pre to repetition 1,2.6304830841799927,0.39999999999999997,0.8181818181818181,1.0,repeated
21,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,1,pre,repetition 2,3.415116113391587,pre to repetition 2,2.0492863196526043,0.19999999999999998,0.8181818181818181,0.9043478260869564,repeated
22,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,2,pre,post,4.456828858540172,pre to post,2.602193152114746,0.39999999999999997,0.8181818181818181,1.0,repeated
23,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,3,repetition 1,repetition 2,3.4456324635609534,repetition 1 to repetition 2,1.3449489742783178,0.6444444444444444,1.0,0.9043478260869564,repeated
24,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,4,repetition 1,post,1.5151116835282403,repetition 1 to post,0.6496603972674521,0.7818181818181819,1.0,1.0,repeated
25,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,5,repetition 2,post,3.441755778452074,repetition 2 to post,1.514213562373095,0.7777777777777777,0.9043478260869564,1.0,repeated
26,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,0,pre,repetition 1,3.4210585450944997,pre to repetition 1,1.3215920519708062,0.611111111111111,0.8936170212765957,0.9803921568627452,repeated
27,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,1,pre,repetition 2,2.185164071126958,pre to repetition 2,1.3499621483800803,0.611111111111111,0.8936170212765957,0.8510638297872339,repeated
28,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,2,pre,post,4.102415987120545,pre to post,1.164575131106459,0.5111111111111111,0.8936170212765957,1.0,repeated
29,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,3,repetition 1,repetition 2,2.840716176696883,repetition 1 to repetition 2,1.6159115296516728,0.4444444444444444,0.9803921568627452,0.8510638297872339,repeated
30,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,4,repetition 1,post,2.0913339599337846,repetition 1 to post,1.0729838054991534,0.9444444444444445,0.9803921568627452,1.0,repeated
31,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,5,repetition 2,post,3.6220327628516085,repetition 2 to post,1.7413740723396558,0.3333333333333333,0.8510638297872339,1.0,repeated
32,hand_selected_004,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,0,pre,post,1.1094449333055112,pre to post,1.0452321129079143,0.9047619047619049,0.7317073170731707,1.0,control
33,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,0,pre,repetition 1,3.8017852076902687,pre to repetition 1,1.7100757976662924,0.45054945054945056,0.8965517241379308,0.8363636363636363,repeated
34,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,1,pre,repetition 2,2.8167721934961145,pre to repetition 2,1.5319387548251637,0.6666666666666665,0.8965517241379308,0.9803921568627452,repeated
35,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,2,pre,post,2.8231011144970943,pre to post,1.3987024829927739,0.6363636363636364,0.8965517241379308,1.0,repeated
36,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,3,repetition 1,repetition 2,3.9035811479114275,repetition 1 to repetition 2,1.5943682152329473,0.6153846153846153,0.8363636363636363,0.9803921568627452,repeated
37,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,4,repetition 1,post,4.155451469593188,repetition 1 to post,1.7588954014604816,0.5636363636363636,0.8363636363636363,1.0,repeated
38,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,5,repetition 2,post,1.7730852600800409,repetition 2 to post,0.6239730277414793,0.8909090909090909,0.9803921568627452,1.0,repeated
39,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,0,pre,repetition 1,2.921029995406576,pre to repetition 1,1.1337482243053334,0.5238095238095238,0.8695652173913044,0.8510638297872339,repeated
40,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,1,pre,repetition 2,3.9265825355949993,pre to repetition 2,1.6760072582241252,0.14285714285714288,0.8695652173913044,1.0,repeated
41,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,2,pre,post,4.194869285144418,pre to post,2.7085017251539987,-0.04761904761904762,0.8695652173913044,0.9090909090909092,repeated
42,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,3,repetition 1,repetition 2,2.3028273509345096,repetition 1 to repetition 2,0.7587141249717989,0.5555555555555556,0.8510638297872339,1.0,repeated
43,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,4,repetition 1,post,3.946901870771102,repetition 1 to post,2.0974099639784227,0.6666666666666666,0.8510638297872339,0.9090909090909092,repeated
44,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,5,repetition 2,post,3.374887280407703,repetition 2 to post,1.5573479476998882,0.7777777777777777,1.0,0.9090909090909092,repeated
45,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,0,pre,repetition 1,0.7374682371669115,pre to repetition 1,0.7374682371669115,1.0,1.0,0.7000000000000001,repeated
46,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,1,pre,repetition 2,3.0151500724802696,pre to repetition 2,0.0,0.7777777777777778,1.0,1.0,repeated
47,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,2,pre,post,3.200968758800767,pre to post,0.6666666666666666,0.7777777777777778,1.0,1.0,repeated
48,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,3,repetition 1,repetition 2,3.8204738355785923,repetition 1 to repetition 2,0.7374682371669115,0.6190476190476191,0.7000000000000001,1.0,repeated
49,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,4,repetition 1,post,2.562588063931193,repetition 1 to post,0.20203050891044216,0.7142857142857143,0.7000000000000001,1.0,repeated
50,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,5,repetition 2,post,3.0267548121486616,repetition 2 to post,0.6666666666666666,0.7777777777777778,1.0,1.0,repeated
51,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,0,pre,repetition 1,4.2281477740304005,pre to repetition 1,3.460177449653097,0.6428571428571428,0.94,0.6410256410256411,repeated
52,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,1,pre,repetition 2,4.208161511475408,pre to repetition 2,1.8302882844815043,0.0909090909090909,0.94,0.9166666666666666,repeated
53,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,2,pre,post,4.20448337675232,pre to post,1.2947192547704633,0.1515151515151515,0.94,0.981132075471698,repeated
54,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,3,repetition 1,repetition 2,2.7889085005030734,repetition 1 to repetition 2,1.1848385830773844,0.3571428571428571,0.6410256410256411,0.9166666666666666,repeated
55,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,4,repetition 1,post,2.662892862738583,repetition 1 to post,1.0865163037378078,0.6428571428571428,0.6410256410256411,0.981132075471698,repeated
56,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,5,repetition 2,post,2.8414520291109255,repetition 2 to post,1.8648748738078924,0.6666666666666665,0.9166666666666666,0.981132075471698,repeated
57,hand_selected_004,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,0,pre,post,2.104547027484889,pre to post,0.8086574297254853,0.7777777777777778,0.981132075471698,1.0,control
58,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,0,pre,repetition 1,2.328655887885678,pre to repetition 1,1.7407678982345762,0.7090909090909091,0.9803921568627452,1.0,repeated
59,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,1,pre,repetition 2,2.426284182757825,pre to repetition 2,1.406449510224598,0.6888888888888888,0.9803921568627452,1.0,repeated
60,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,2,pre,post,2.307354640163887,pre to post,1.3427642250141882,0.7272727272727272,0.9803921568627452,1.0,repeated
61,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,3,repetition 1,repetition 2,1.808932382510075,repetition 1 to repetition 2,0.47320508075688766,0.911111111111111,1.0,1.0,repeated
62,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,repetition 1,post,2.177349510874423,repetition 1 to post,0.4798106243208517,0.7818181818181819,1.0,1.0,repeated
63,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,repetition 2,post,1.872762761005743,repetition 2 to post,0.6732050807568877,0.7777777777777777,1.0,1.0,repeated
64,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,0,pre,repetition 1,3.2089134957495693,pre to repetition 1,2.6310783971926317,0.4999999999999999,0.9166666666666666,0.7619047619047621,repeated
65,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,1,pre,repetition 2,4.192133095184693,pre to repetition 2,1.4308542030110352,0.19999999999999998,0.9166666666666666,0.9387755102040816,repeated
66,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,2,pre,post,3.8617699039844604,pre to post,2.2559844616638935,0.28888888888888886,0.9166666666666666,0.9387755102040816,repeated
67,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,3,repetition 1,repetition 2,2.2205830868604406,repetition 1 to repetition 2,0.625,0.4999999999999999,0.7619047619047621,0.9387755102040816,repeated
68,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,4,repetition 1,post,2.0060844497405346,repetition 1 to post,0.9247932047085212,0.7857142857142856,0.7619047619047621,0.9387755102040816,repeated
69,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,5,repetition 2,post,3.2357152138285588,repetition 2 to post,1.0,0.45454545454545453,0.9387755102040816,0.9387755102040816,repeated
70,hand_selected_004,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,0,pre,post,1.6382929990344448,pre to post,1.5088834764831844,0.9285714285714285,0.7906976744186047,0.9803921568627452,control
71,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,0,pre,repetition 1,1.75,pre to repetition 1,1.266123775561495,0.6666666666666669,0.9803921568627452,0.5555555555555556,repeated
72,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,1,pre,repetition 2,2.2853653983779685,pre to repetition 2,0.0,0.8888888888888888,0.9803921568627452,0.9803921568627452,repeated
73,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,2,pre,post,1.16357066166662,pre to post,1.03339589774953,0.9444444444444445,0.9803921568627452,0.9803921568627452,repeated
74,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,3,repetition 1,repetition 2,4.442582403567252,repetition 1 to repetition 2,1.266123775561495,0.3333333333333334,0.5555555555555556,0.9803921568627452,repeated
75,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,4,repetition 1,post,1.75,repetition 1 to post,1.266123775561495,0.6666666666666669,0.5555555555555556,0.9803921568627452,repeated
76,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,5,repetition 2,post,2.490822267941203,repetition 2 to post,1.03339589774953,0.8333333333333334,0.9803921568627452,0.9803921568627452,repeated
77,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,0,pre,repetition 1,2.799296411781177,pre to repetition 1,2.1100470877527155,0.4285714285714286,0.5555555555555555,0.8958333333333334,repeated
78,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,1,pre,repetition 2,3.579508521608662,pre to repetition 2,2.3571894228559263,0.3333333333333333,0.5555555555555555,0.8,repeated
79,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,2,pre,post,4.105407841627282,pre to post,2.5635635298225936,0.1818181818181818,0.5555555555555555,0.7500000000000001,repeated
80,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,3,repetition 1,repetition 2,1.68977530353517,repetition 1 to repetition 2,1.4132746038560242,0.9047619047619049,0.8958333333333334,0.8,repeated
81,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,4,repetition 1,post,4.523784716268928,repetition 1 to post,3.965467615274476,0.5238095238095238,0.8958333333333334,0.7500000000000001,repeated
82,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,5,repetition 2,post,3.9401263355586473,repetition 2 to post,3.3432202041396044,0.3333333333333333,0.8,0.7500000000000001,repeated
83,hand_selected_004,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,0,pre,repetition 1,2.4605551275463986,pre to repetition 1,1.247213595499958,0.7333333333333333,0.981132075471698,0.8518518518518519,repeated
84,hand_selected_004,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,1,pre,repetition 2,3.022282430743336,pre to repetition 2,1.570820393249937,0.5111111111111111,0.981132075471698,1.0,repeated
85,hand_selected_004,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,2,pre,post,2.9800793756816963,pre to post,1.6358485472372255,0.5111111111111111,0.981132075471698,1.0,repeated
86,hand_selected_004,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,3,repetition 1,repetition 2,2.3617644153625705,repetition 1 to repetition 2,1.6400545143865453,0.6727272727272727,0.8518518518518519,1.0,repeated
87,hand_selected_004,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,4,repetition 1,post,2.1771967025833057,repetition 1 to post,1.7061817679992524,0.7818181818181819,0.8518518518518519,1.0,repeated
88,hand_selected_004,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,5,repetition 2,post,1.9923458715946987,repetition 2 to post,0.8786116485532692,0.7362637362637363,1.0,1.0,repeated
89,hand_selected_004,4115-fd198403-2337-4ad4-9b98-3841e429e43e,0,pre,post,3.5993582226330623,pre to post,1.3531622792856541,-0.04761904761904762,0.8085106382978723,0.8979591836734695,control
90,hand_selected_004,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,0,pre,post,4.909364553022858,pre to post,3.443261676667089,0.19999999999999998,0.8181818181818181,0.8888888888888891,control
91,hand_selected_004,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,0,pre,post,2.602978328076881,pre to post,1.6898979485566357,0.39999999999999997,0.5277777777777778,0.68,control
92,hand_selected_004,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,0,pre,post,2.95043996640816,pre to post,1.3778392768218382,0.7090909090909091,0.9803921568627452,1.0,control
93,hand_selected_004,4611-415301bd-3cd2-4751-9911-e530d1bce758,0,pre,post,4.168495721859561,pre to post,2.392944975716288,0.6,0.8936170212765957,0.8181818181818181,control
94,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,0,pre,repetition 1,0.82915619758885,pre to repetition 1,0.82915619758885,1.0,1.0,0.42424242424242425,repeated
95,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,1,pre,repetition 2,3.1012738373906736,pre to repetition 2,2.149973406759253,0.6666666666666666,1.0,0.8679245283018868,repeated
96,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,2,pre,post,3.0736216608405798,pre to post,0.9340169943749475,0.6428571428571428,1.0,0.8936170212765957,repeated
97,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,3,repetition 1,repetition 2,1.2204548221410951,repetition 1 to repetition 2,1.2182458365518543,0.6666666666666669,0.42424242424242425,0.8679245283018868,repeated
98,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,4,repetition 1,post,4.271239029198432,repetition 1 to post,1.5272628309268017,0.3333333333333334,0.42424242424242425,0.8936170212765957,repeated
99,hand_selected_004,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,5,repetition 2,post,4.481911817979855,repetition 2 to post,2.2228974884130754,0.14285714285714285,0.8679245283018868,0.8936170212765957,repeated
100,hand_selected_004,4889-4e19ed70-4376-476c-857e-028e0af87a64,0,pre,post,3.83113883008419,pre to post,2.052775637731995,0.0,0.625,0.6938775510204079,control
101,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,0,pre,repetition 1,4.354101966249685,pre to repetition 1,4.354101966249685,1.0,0.5714285714285714,0.14285714285714288,repeated
102,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,1,pre,repetition 2,3.9442027385217795,pre to repetition 2,2.5384778981275105,0.4666666666666666,0.5714285714285714,0.9230769230769232,repeated
103,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,2,pre,post,3.82090780564012,pre to post,2.312842383714541,0.4666666666666666,0.5714285714285714,0.981132075471698,repeated
104,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,3,repetition 1,repetition 2,1.5,repetition 1 to repetition 2,1.5,1.0,0.14285714285714288,0.9230769230769232,repeated
105,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,4,repetition 1,post,3.3541019662496847,repetition 1 to post,3.3541019662496847,1.0,0.14285714285714288,0.981132075471698,repeated
106,hand_selected_004,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,5,repetition 2,post,2.5186151755356425,repetition 2 to post,1.5470777649754894,0.7777777777777778,0.9230769230769232,0.981132075471698,repeated
107,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,0,pre,repetition 1,4.066057336936665,pre to repetition 1,1.8919944872848518,0.5555555555555555,0.8039215686274509,1.0,repeated
108,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,1,pre,repetition 2,4.139277537613226,pre to repetition 2,1.8233646691104863,0.4444444444444444,0.8039215686274509,1.0,repeated
109,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,2,pre,post,2.9713106764451953,pre to post,1.8233646691104863,0.5,0.8039215686274509,1.0,repeated
110,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,3,repetition 1,repetition 2,0.7191262172221755,repetition 1 to repetition 2,0.628539361054709,0.9444444444444445,1.0,1.0,repeated
111,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,4,repetition 1,post,2.1877186818674477,repetition 1 to post,0.628539361054709,0.7777777777777778,1.0,1.0,repeated
112,hand_selected_004,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,5,repetition 2,post,2.3289796797322397,repetition 2 to post,0.0,0.7222222222222222,1.0,1.0,repeated
113,hand_selected_004,5658-a87bad40-6533-48cc-be97-3576ffc5a243,0,pre,post,2.5846070276972823,pre to post,1.0602296327069538,0.6666666666666666,1.0,0.9387755102040816,control
114,hand_selected_004,6343-797881cb-787b-456a-9a09-18fcdd882240,0,pre,post,4.308607807351691,pre to post,1.6084946000525449,0.3333333333333334,0.8936170212765957,0.5555555555555556,control
115,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,0,pre,repetition 1,3.00131727184003,pre to repetition 1,0.8450612528293322,0.6666666666666666,1.0,0.912280701754386,repeated
116,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,1,pre,repetition 2,3.207076026050688,pre to repetition 2,0.9920225811417231,0.8888888888888888,1.0,1.0,repeated
117,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,2,pre,post,2.984243534347492,pre to post,1.503750500637722,0.7777777777777778,1.0,0.9803921568627452,repeated
118,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,3,repetition 1,repetition 2,2.84614309685808,repetition 1 to repetition 2,1.7898080015347937,0.6888888888888888,0.912280701754386,1.0,repeated
119,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,4,repetition 1,post,2.5863140904196857,repetition 1 to post,1.861847817224633,0.7777777777777778,0.912280701754386,0.9803921568627452,repeated
120,hand_selected_004,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,5,repetition 2,post,2.5451673185904498,repetition 2 to post,1.5451238172455288,0.7222222222222222,1.0,0.9803921568627452,repeated
121,hand_selected_004,6790-c17728a7-7127-4573-b291-0128340c8c92,0,pre,post,3.351232411242897,pre to post,1.6035533905932737,-0.3333333333333334,0.4705882352941176,0.8333333333333333,control
122,hand_selected_004,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,0,pre,post,3.885895565733465,pre to post,2.5297467193242436,0.7857142857142856,0.8181818181818181,0.8695652173913044,control
123,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,0,pre,repetition 1,1.3980103166139186,pre to repetition 1,1.0645678557555065,0.9636363636363636,0.8936170212765957,0.9387755102040816,repeated
124,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,1,pre,repetition 2,1.047213595499958,pre to repetition 2,1.047213595499958,0.9999999999999999,0.8936170212765957,0.7619047619047621,repeated
125,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,2,pre,post,2.0023471167435467,pre to post,1.257008451152013,0.8666666666666666,0.8936170212765957,0.8695652173913044,repeated
126,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,3,repetition 1,repetition 2,0.7464101615137755,repetition 1 to repetition 2,0.7464101615137755,0.9999999999999999,0.9387755102040816,0.7619047619047621,repeated
127,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,4,repetition 1,post,1.4113170700170257,repetition 1 to post,0.823606797749979,0.911111111111111,0.9387755102040816,0.8695652173913044,repeated
128,hand_selected_004,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,5,repetition 2,post,0.4,repetition 2 to post,0.4,0.9999999999999999,0.7619047619047621,0.8695652173913044,repeated
129,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,0,pre,repetition 1,2.0372353607075158,pre to repetition 1,1.3520145164482504,0.5238095238095238,0.631578947368421,1.0,repeated
130,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,1,pre,repetition 2,2.2422179136258875,pre to repetition 2,1.2612038749637413,0.4285714285714286,0.631578947368421,1.0,repeated
131,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,2,pre,post,2.0372353607075158,pre to post,1.3520145164482504,0.5238095238095238,0.631578947368421,1.0,repeated
132,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,3,repetition 1,repetition 2,0.6,repetition 1 to repetition 2,0.48284271247461896,0.9555555555555554,1.0,1.0,repeated
133,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,4,repetition 1,post,0.6928203230275509,repetition 1 to post,0.0,0.9555555555555554,1.0,1.0,repeated
134,hand_selected_004,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,5,repetition 2,post,0.8928203230275509,repetition 2 to post,0.48284271247461896,0.911111111111111,1.0,1.0,repeated
