,targetName,gameID,level_2,phase_a,phase_b,actual_euclidean_distance,phase_pair,baseline,optimal_euclidean_distance,phase_a_rawF1DiscreteScore,phase_b_rawF1DiscreteScore,condition
408,hand_selected_005,0873-2851611f-42e5-4913-979c-1148321ce97a,3,repetition 1,repetition 2,1.5569970693666222,repetition 1 to repetition 2,no,1.4285714285714286,1.0,1.0,repeated
409,hand_selected_005,0873-2851611f-42e5-4913-979c-1148321ce97a,4,repetition 1,post,2.4888937419366397,repetition 1 to post,no,1.1846469628405636,1.0,1.0,repeated
410,hand_selected_005,0873-2851611f-42e5-4913-979c-1148321ce97a,5,repetition 2,post,3.136879225488389,repetition 2 to post,no,1.832632446392313,1.0,1.0,repeated
411,hand_selected_005,0932-497aa71d-ab24-43b1-9807-f93430084a41,0,pre,repetition 1,2.9530578677058172,pre to repetition 1,no,1.8143915862287792,0.8,0.875,repeated
412,hand_selected_005,0932-497aa71d-ab24-43b1-9807-f93430084a41,1,pre,repetition 2,2.0388909120056424,pre to repetition 2,no,1.67741585037433,0.8,1.0,repeated
413,hand_selected_005,0932-497aa71d-ab24-43b1-9807-f93430084a41,2,pre,post,1.804737854124365,pre to post,no,1.6094757082487299,0.8,1.0,repeated
414,hand_selected_005,0932-497aa71d-ab24-43b1-9807-f93430084a41,3,repetition 1,repetition 2,2.383576075497733,repetition 1 to repetition 2,no,1.3857928838888423,0.875,1.0,repeated
415,hand_selected_005,0932-497aa71d-ab24-43b1-9807-f93430084a41,4,repetition 1,post,3.161770199464388,repetition 1 to post,no,1.3607936896715844,0.875,1.0,repeated
416,hand_selected_005,0932-497aa71d-ab24-43b1-9807-f93430084a41,5,repetition 2,post,2.7307864520887417,repetition 2 to post,no,0.6403882032022076,1.0,1.0,repeated
417,hand_selected_005,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,0,pre,post,3.984848754364348,pre to post,no,2.636557436206252,0.375,1.0,control
418,hand_selected_005,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,0,pre,post,2.167400756247192,pre to post,no,1.1966237214105273,1.0,0.979591836734694,control
419,hand_selected_005,1217-b2efdb5b-ed5d-45e5-850e-795c28ecf870,0,pre,repetition 1,3.3736770531893967,pre to repetition 1,no,1.5928900438009326,0.8085106382978724,0.4,repeated
420,hand_selected_005,1217-b2efdb5b-ed5d-45e5-850e-795c28ecf870,1,pre,repetition 2,1.939123904085647,pre to repetition 2,no,1.5507771919912519,0.8085106382978724,0.8695652173913043,repeated
421,hand_selected_005,1217-b2efdb5b-ed5d-45e5-850e-795c28ecf870,2,pre,post,3.237098863628361,pre to post,no,1.7635010578423929,0.8085106382978724,0.9019607843137256,repeated
422,hand_selected_005,1217-b2efdb5b-ed5d-45e5-850e-795c28ecf870,3,repetition 1,repetition 2,3.35497389716224,repetition 1 to repetition 2,no,1.7844352131638779,0.4,0.8695652173913043,repeated
423,hand_selected_005,1217-b2efdb5b-ed5d-45e5-850e-795c28ecf870,4,repetition 1,post,2.7438540110355767,repetition 1 to post,no,1.894427190999916,0.4,0.9019607843137256,repeated
424,hand_selected_005,1217-b2efdb5b-ed5d-45e5-850e-795c28ecf870,5,repetition 2,post,3.9207094586544584,repetition 2 to post,no,1.3710246413310572,0.8695652173913043,0.9019607843137256,repeated
425,hand_selected_005,1455-8849033d-3271-4180-bf52-a3871e8f372f,0,pre,post,4.839483184391628,pre to post,no,2.8746438554972173,0.619047619047619,0.7111111111111111,control
426,hand_selected_005,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,0,pre,post,3.596902401494591,pre to post,no,1.9847031752845956,0.9090909090909092,0.9565217391304348,control
427,hand_selected_005,1663-1b9e6d15-043f-402a-989c-6619ee13c59b,0,pre,post,2.3622368387521058,pre to post,no,0.8326324463923128,0.7906976744186046,0.9787234042553192,control
428,hand_selected_005,1691-3673775e-bf17-46c9-b775-79afc1355b02,0,pre,repetition 1,2.0337817630197095,pre to repetition 1,no,1.5598385830773842,0.851063829787234,1.0,repeated
429,hand_selected_005,1691-3673775e-bf17-46c9-b775-79afc1355b02,1,pre,repetition 2,3.127437965067175,pre to repetition 2,no,1.6177230202502582,0.851063829787234,0.9565217391304348,repeated
430,hand_selected_005,1691-3673775e-bf17-46c9-b775-79afc1355b02,2,pre,post,2.525719875238962,pre to post,no,1.6447117094103185,0.851063829787234,1.0,repeated
431,hand_selected_005,1691-3673775e-bf17-46c9-b775-79afc1355b02,3,repetition 1,repetition 2,3.2479120075246417,repetition 1 to repetition 2,no,1.2283378909163518,1.0,0.9565217391304348,repeated
432,hand_selected_005,1691-3673775e-bf17-46c9-b775-79afc1355b02,4,repetition 1,post,1.819479216882342,repetition 1 to post,no,1.2071067811865475,1.0,1.0,repeated
433,hand_selected_005,1691-3673775e-bf17-46c9-b775-79afc1355b02,5,repetition 2,post,3.1692459187374884,repetition 2 to post,no,0.954301701895995,0.9565217391304348,1.0,repeated
434,hand_selected_005,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,0,pre,post,3.411358678356436,pre to post,no,2.446260563940016,0.923076923076923,1.0,control
435,hand_selected_005,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,0,pre,repetition 1,4.661738645075789,pre to repetition 1,no,2.532063244065133,0.923076923076923,1.0,repeated
436,hand_selected_005,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,1,pre,repetition 2,4.531786605100355,pre to repetition 2,no,2.439245718543649,0.923076923076923,1.0,repeated
437,hand_selected_005,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,2,pre,post,4.538137188216401,pre to post,no,2.5683467913726363,0.923076923076923,0.9565217391304348,repeated
438,hand_selected_005,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,3,repetition 1,repetition 2,0.2857142857142857,repetition 1 to repetition 2,no,0.2857142857142857,1.0,1.0,repeated
439,hand_selected_005,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,repetition 1,post,0.6051525682142557,repetition 1 to post,no,0.6051525682142557,1.0,0.9565217391304348,repeated
440,hand_selected_005,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,repetition 2,post,0.5,repetition 2 to post,no,0.5,1.0,0.9565217391304348,repeated
441,hand_selected_005,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,pre,repetition 1,4.336790979289203,pre to repetition 1,no,2.4027347439063833,1.0,0.5555555555555556,repeated
442,hand_selected_005,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,1,pre,repetition 2,2.880253117311458,pre to repetition 2,no,0.6035533905932737,1.0,1.0,repeated
443,hand_selected_005,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,2,pre,post,2.880253117311458,pre to post,no,0.6035533905932737,1.0,1.0,repeated
444,hand_selected_005,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,3,repetition 1,repetition 2,3.821251622697704,repetition 1 to repetition 2,no,2.2843880117997846,0.5555555555555556,1.0,repeated
445,hand_selected_005,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,4,repetition 1,post,3.821251622697704,repetition 1 to post,no,2.2843880117997846,0.5555555555555556,1.0,repeated
446,hand_selected_005,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,5,repetition 2,post,0.0,repetition 2 to post,no,0.0,1.0,1.0,repeated
447,hand_selected_005,1798-e540d275-a522-4709-aafe-ca10d8c07522,0,pre,post,3.86369632886943,pre to post,no,2.829261563728072,1.0,0.6222222222222222,control
448,hand_selected_005,1843-f561c143-710a-41ea-8e13-023634202c8a,0,pre,post,3.3663398378642615,pre to post,no,3.3663398378642615,0.4375,0.6470588235294118,control
449,hand_selected_005,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,0,pre,post,3.5391305954633587,pre to post,no,3.258505747976789,0.4615384615384615,0.9090909090909092,control
450,hand_selected_005,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,0,pre,repetition 1,4.242469504595274,pre to repetition 1,no,2.105719343476747,0.7368421052631579,0.8400000000000001,repeated
451,hand_selected_005,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,1,pre,repetition 2,3.8188482651259177,pre to repetition 2,no,1.9695670760902693,0.7368421052631579,0.9090909090909092,repeated
452,hand_selected_005,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,2,pre,post,2.565685424949238,pre to post,no,1.492820323027551,0.7368421052631579,1.0,repeated
453,hand_selected_005,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,3,repetition 1,repetition 2,4.565475723642278,repetition 1 to repetition 2,no,2.9372318996909357,0.8400000000000001,0.9090909090909092,repeated
454,hand_selected_005,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,4,repetition 1,post,3.627472120773323,repetition 1 to post,no,1.1000242275196492,0.8400000000000001,1.0,repeated
455,hand_selected_005,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,5,repetition 2,post,3.8139582038342184,repetition 2 to post,no,1.719852319237449,0.9090909090909092,1.0,repeated
456,hand_selected_005,2610-f89d1f4b-744d-48f7-9504-357852ba2738,0,pre,post,3.655136809030819,pre to post,no,1.4622954253571128,0.9565217391304348,0.9787234042553192,control
457,hand_selected_005,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,0,pre,repetition 1,2.793788939337565,pre to repetition 1,no,1.7805432750448538,0.6486486486486487,0.6666666666666666,repeated
458,hand_selected_005,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,1,pre,repetition 2,3.3791899979382247,pre to repetition 2,no,1.4045552913857087,0.6486486486486487,1.0,repeated
459,hand_selected_005,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,2,pre,post,4.029939310424889,pre to post,no,2.2463318774843826,0.6486486486486487,0.8461538461538461,repeated
460,hand_selected_005,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,3,repetition 1,repetition 2,2.9384322661823323,repetition 1 to repetition 2,no,0.919139771458597,0.6666666666666666,1.0,repeated
461,hand_selected_005,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,4,repetition 1,post,3.9126279990573787,repetition 1 to post,no,1.5019978350041654,0.6666666666666666,0.8461538461538461,repeated
462,hand_selected_005,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,5,repetition 2,post,2.602767582310779,repetition 2 to post,no,1.1639192214932639,1.0,0.8461538461538461,repeated
463,hand_selected_005,2733-7b722a52-9a1e-416b-92c1-2606b38eb402,0,pre,post,2.709144489766996,pre to post,no,0.6515225894618081,0.923076923076923,0.9787234042553192,control
464,hand_selected_005,3107-597c83d2-b8bb-47f3-9232-297768c4f378,0,pre,post,3.1287831724575583,pre to post,no,3.083078917076026,0.6666666666666666,0.7272727272727272,control
465,hand_selected_005,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,0,pre,post,2.4283979829701736,pre to post,no,0.8321067811865476,0.8846153846153847,1.0,control
466,hand_selected_005,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,0,pre,repetition 1,3.9727167747206313,pre to repetition 1,no,1.9500282654395906,0.875,1.0,repeated
467,hand_selected_005,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,1,pre,repetition 2,2.976216793689014,pre to repetition 2,no,2.3719699543180743,0.875,0.8214285714285714,repeated
468,hand_selected_005,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,2,pre,post,4.062033172197673,pre to post,no,1.7847006554165616,0.875,1.0,repeated
469,hand_selected_005,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,3,repetition 1,repetition 2,3.871302491614186,repetition 1 to repetition 2,no,1.5446279802662404,1.0,0.8214285714285714,repeated
470,hand_selected_005,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,4,repetition 1,post,0.8660254037844386,repetition 1 to post,no,0.0,1.0,1.0,repeated
471,hand_selected_005,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,5,repetition 2,post,3.5622854972392384,repetition 2 to post,no,1.5446279802662404,0.8214285714285714,1.0,repeated
472,hand_selected_005,3356-6fd98e27-1dc1-4afe-9e1c-a90f6cd5b1e6,0,pre,post,4.5262419678720995,pre to post,no,2.934372195157075,0.6881720430107527,0.7692307692307692,control
473,hand_selected_005,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,0,pre,post,4.779859076758143,pre to post,no,3.1890888015821153,0.3888888888888889,0.8,control
474,hand_selected_005,3617-63269d47-4210-4e1f-ba73-8a6002269887,0,pre,post,2.1128831875909624,pre to post,no,1.5542473000262724,0.9565217391304348,1.0,control
475,hand_selected_005,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,0,pre,repetition 1,2.504941209459271,pre to repetition 1,no,0.75,1.0,1.0,repeated
476,hand_selected_005,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,1,pre,repetition 2,2.733628907513668,pre to repetition 2,no,0.8873774391990981,1.0,1.0,repeated
477,hand_selected_005,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,2,pre,post,3.0639582038342184,pre to post,no,1.1625703849682212,1.0,1.0,repeated
478,hand_selected_005,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,3,repetition 1,repetition 2,2.3430423012814945,repetition 1 to repetition 2,no,1.4897078982560519,1.0,1.0,repeated
479,hand_selected_005,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,4,repetition 1,post,0.75,repetition 1 to post,no,0.6035533905932737,1.0,1.0,repeated
480,hand_selected_005,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,5,repetition 2,post,2.7556126862497154,repetition 2 to post,no,1.5851994010685782,1.0,1.0,repeated
481,hand_selected_005,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,0,pre,post,3.604381382220931,pre to post,no,1.6714527989482204,0.8400000000000001,1.0,control
482,hand_selected_005,3934-f8b3e5e2-1f9f-4834-938b-f500355fcff9,0,pre,repetition 1,1.9659258262890682,pre to repetition 1,no,1.5365660924854931,1.0,1.0,repeated
483,hand_selected_005,3934-f8b3e5e2-1f9f-4834-938b-f500355fcff9,1,pre,repetition 2,2.858494600052545,pre to repetition 2,no,2.1401194830787666,1.0,1.0,repeated
484,hand_selected_005,3934-f8b3e5e2-1f9f-4834-938b-f500355fcff9,2,pre,post,1.9659258262890682,pre to post,no,1.5365660924854931,1.0,1.0,repeated
485,hand_selected_005,3934-f8b3e5e2-1f9f-4834-938b-f500355fcff9,3,repetition 1,repetition 2,2.0267422844150276,repetition 1 to repetition 2,no,0.6035533905932737,1.0,1.0,repeated
486,hand_selected_005,3934-f8b3e5e2-1f9f-4834-938b-f500355fcff9,4,repetition 1,post,0.0,repetition 1 to post,no,0.0,1.0,1.0,repeated
487,hand_selected_005,3934-f8b3e5e2-1f9f-4834-938b-f500355fcff9,5,repetition 2,post,2.0267422844150276,repetition 2 to post,no,0.6035533905932737,1.0,1.0,repeated
488,hand_selected_005,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,0,pre,repetition 1,2.298632715033333,pre to repetition 1,no,0.9247932047085212,0.9787234042553192,1.0,repeated
489,hand_selected_005,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,1,pre,repetition 2,2.6210551808590283,pre to repetition 2,no,1.2472156705342163,0.9787234042553192,0.9090909090909092,repeated
490,hand_selected_005,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,2,pre,post,1.4819143207344683,pre to post,no,0.8464101615137753,0.9787234042553192,1.0,repeated
491,hand_selected_005,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,3,repetition 1,repetition 2,1.0590169943749475,repetition 1 to repetition 2,no,0.9571067811865475,1.0,0.9090909090909092,repeated
492,hand_selected_005,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,4,repetition 1,post,1.4735821169343142,repetition 1 to post,no,0.9514709253689446,1.0,1.0,repeated
493,hand_selected_005,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,5,repetition 2,post,1.7960045827600093,repetition 2 to post,no,1.52389339119464,0.9090909090909092,1.0,repeated
494,hand_selected_005,4115-fd198403-2337-4ad4-9b98-3841e429e43e,0,pre,repetition 1,1.9318758039182982,pre to repetition 1,no,1.9318758039182982,0.5142857142857142,0.4324324324324324,repeated
495,hand_selected_005,4115-fd198403-2337-4ad4-9b98-3841e429e43e,1,pre,repetition 2,1.8110082036494333,pre to repetition 2,no,1.721110255092798,0.5142857142857142,0.744186046511628,repeated
496,hand_selected_005,4115-fd198403-2337-4ad4-9b98-3841e429e43e,2,pre,post,3.427009492613229,pre to post,no,1.6828427124746193,0.5142857142857142,0.8979591836734694,repeated
497,hand_selected_005,4115-fd198403-2337-4ad4-9b98-3841e429e43e,3,repetition 1,repetition 2,1.6699608063061806,repetition 1 to repetition 2,no,1.5690355937288494,0.4324324324324324,0.744186046511628,repeated
498,hand_selected_005,4115-fd198403-2337-4ad4-9b98-3841e429e43e,4,repetition 1,post,4.388847748375286,repetition 1 to post,no,3.1623799510042025,0.4324324324324324,0.8979591836734694,repeated
499,hand_selected_005,4115-fd198403-2337-4ad4-9b98-3841e429e43e,5,repetition 2,post,3.5690357702274365,repetition 2 to post,no,2.1272074917910895,0.744186046511628,0.8979591836734694,repeated
500,hand_selected_005,4206-62b960fa-1cfe-4205-a116-93fde04873fd,0,pre,post,5.041566536827634,pre to post,no,1.7015283564403731,0.7450980392156864,0.7999999999999999,control
501,hand_selected_005,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,0,pre,repetition 1,4.123105625617661,pre to repetition 1,no,3.3166247903554,0.5957446808510638,0.1333333333333333,repeated
502,hand_selected_005,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,1,pre,repetition 2,4.34188290185575,pre to repetition 2,no,2.9728813058015375,0.5957446808510638,0.7368421052631579,repeated
503,hand_selected_005,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,2,pre,post,2.60947570824873,pre to post,no,1.9428090415820634,0.5957446808510638,0.5,repeated
504,hand_selected_005,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,3,repetition 1,repetition 2,2.5,repetition 1 to repetition 2,no,2.5,0.1333333333333333,0.7368421052631579,repeated
505,hand_selected_005,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,4,repetition 1,post,2.5,repetition 1 to post,no,2.5,0.1333333333333333,0.5,repeated
506,hand_selected_005,4267-2829fdfa-d67b-4977-9729-2003f3ba3dc9,5,repetition 2,post,0.9428090415820635,repetition 2 to post,no,0.9428090415820635,0.7368421052631579,0.5,repeated
507,hand_selected_005,4322-172d9b82-466f-4105-bde1-19c52d22e0c2,0,pre,post,3.2862976842004192,pre to post,no,1.8027756377319946,0.0799999999999999,0.1481481481481481,control
508,hand_selected_005,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,0,pre,repetition 1,3.988090203647637,pre to repetition 1,no,1.3106601717798212,0.5882352941176471,0.96,repeated
509,hand_selected_005,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,1,pre,repetition 2,3.1622776601683795,pre to repetition 2,no,3.1622776601683795,0.5882352941176471,0.2857142857142857,repeated
510,hand_selected_005,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,2,pre,post,3.68907006192511,pre to post,no,3.164213562373095,0.5882352941176471,0.96,repeated
511,hand_selected_005,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,3,repetition 1,repetition 2,0.5,repetition 1 to repetition 2,no,0.5,0.96,0.2857142857142857,repeated
512,hand_selected_005,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,4,repetition 1,post,2.7975999881895386,repetition 1 to post,no,1.2242658032852813,0.96,0.96,repeated
513,hand_selected_005,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,5,repetition 2,post,0.5,repetition 2 to post,no,0.5,0.2857142857142857,0.96,repeated
514,hand_selected_005,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,0,pre,post,2.2071067811865475,pre to post,no,2.2071067811865475,0.5714285714285715,0.3684210526315789,control
515,hand_selected_005,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,0,pre,repetition 1,0.9245908507142256,pre to repetition 1,no,0.7805859450196792,1.0,1.0,repeated
516,hand_selected_005,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,1,pre,repetition 2,0.0,pre to repetition 2,no,0.0,1.0,1.0,repeated
517,hand_selected_005,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,2,pre,post,0.6035533905932737,pre to post,no,0.6035533905932737,1.0,1.0,repeated
518,hand_selected_005,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,3,repetition 1,repetition 2,0.9245908507142256,repetition 1 to repetition 2,no,0.7805859450196792,1.0,1.0,repeated
519,hand_selected_005,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,4,repetition 1,post,1.2103051364285113,repetition 1 to post,no,1.0663002307339648,1.0,1.0,repeated
520,hand_selected_005,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,5,repetition 2,post,0.6035533905932737,repetition 2 to post,no,0.6035533905932737,1.0,1.0,repeated
521,hand_selected_005,4611-415301bd-3cd2-4751-9911-e530d1bce758,0,pre,repetition 1,2.1981432165196986,pre to repetition 1,no,1.492820323027551,0.8,0.9090909090909092,repeated
522,hand_selected_005,4611-415301bd-3cd2-4751-9911-e530d1bce758,1,pre,repetition 2,1.4246211251235321,pre to repetition 2,no,0.6928203230275509,0.8,1.0,repeated
523,hand_selected_005,4611-415301bd-3cd2-4751-9911-e530d1bce758,2,pre,post,1.517441448151083,pre to post,no,0.6,0.8,0.9565217391304348,repeated
524,hand_selected_005,4611-415301bd-3cd2-4751-9911-e530d1bce758,3,repetition 1,repetition 2,1.365685424949238,repetition 1 to repetition 2,no,1.365685424949238,0.9090909090909092,1.0,repeated
525,hand_selected_005,4611-415301bd-3cd2-4751-9911-e530d1bce758,4,repetition 1,post,1.247213595499958,repetition 1 to post,no,1.247213595499958,0.9090909090909092,0.9565217391304348,repeated
526,hand_selected_005,4611-415301bd-3cd2-4751-9911-e530d1bce758,5,repetition 2,post,1.3033008036596658,repetition 2 to post,no,0.4622954253571128,1.0,0.9565217391304348,repeated
527,hand_selected_005,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,0,pre,post,3.618241608338838,pre to post,no,2.238578053958567,0.6666666666666666,0.979591836734694,control
528,hand_selected_005,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,0,pre,post,4.228060155519631,pre to post,no,2.106772812056716,0.5142857142857142,1.0,control
529,hand_selected_005,4889-4e19ed70-4376-476c-857e-028e0af87a64,0,pre,post,2.4293128062532716,pre to post,no,1.4651189736195533,0.8571428571428571,0.6976744186046512,control
530,hand_selected_005,5147-d762077a-cc46-4e92-9eea-ba8f3cfbbbdc,0,pre,post,0.0,pre to post,no,0.0,0.9090909090909092,1.0,control
531,hand_selected_005,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,0,pre,post,3.5823897093413355,pre to post,no,2.8990347018230835,0.7368421052631579,1.0,control
532,hand_selected_005,5323-a060fda9-d76f-4df9-b8c4-f5af66db95eb,0,pre,post,3.2277532050894404,pre to post,no,1.3652032122228448,0.8936170212765957,1.0,control
533,hand_selected_005,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,0,pre,repetition 1,1.9426795341450283,pre to repetition 1,no,0.0,1.0,1.0,repeated
534,hand_selected_005,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,1,pre,repetition 2,1.9426795341450283,pre to repetition 2,no,0.0,1.0,1.0,repeated
535,hand_selected_005,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,2,pre,post,0.989743318610787,pre to post,no,0.5714285714285714,1.0,1.0,repeated
536,hand_selected_005,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,3,repetition 1,repetition 2,0.0,repetition 1 to repetition 2,no,0.0,1.0,1.0,repeated
537,hand_selected_005,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,4,repetition 1,post,2.9324228527558147,repetition 1 to post,no,0.5714285714285714,1.0,1.0,repeated
538,hand_selected_005,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,5,repetition 2,post,2.9324228527558147,repetition 2 to post,no,0.5714285714285714,1.0,1.0,repeated
539,hand_selected_005,5590-1dd88a6f-5cab-4d2f-a175-42717f671992,0,pre,post,2.7096810718483497,pre to post,no,2.4246349792989768,0.631578947368421,0.75,control
540,hand_selected_005,5658-a87bad40-6533-48cc-be97-3576ffc5a243,0,pre,post,1.7882151085126918,pre to post,no,1.442078882155695,1.0,0.9166666666666666,control
541,hand_selected_005,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,0,pre,repetition 1,3.2842451131351162,pre to repetition 1,no,0.0,1.0,1.0,repeated
542,hand_selected_005,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,1,pre,repetition 2,1.0365660924854931,pre to repetition 2,no,0.0,1.0,1.0,repeated
543,hand_selected_005,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,2,pre,post,1.0365660924854931,pre to post,no,0.0,1.0,1.0,repeated
544,hand_selected_005,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,3,repetition 1,repetition 2,2.247679020649623,repetition 1 to repetition 2,no,0.0,1.0,1.0,repeated
545,hand_selected_005,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,4,repetition 1,post,2.247679020649623,repetition 1 to post,no,0.0,1.0,1.0,repeated
546,hand_selected_005,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,5,repetition 2,post,0.0,repetition 2 to post,no,0.0,1.0,1.0,repeated
547,hand_selected_005,6156-7d9fa872-c00f-46af-a4b3-3d37f8065d3b,0,pre,post,3.2838057183353717,pre to post,no,1.1625703849682212,1.0,1.0,control
548,hand_selected_005,6225-bbe188c3-3e51-410f-8b93-4c4632c0820e,0,pre,post,1.346291201783626,pre to post,no,0.0,1.0,1.0,control
549,hand_selected_005,6343-797881cb-787b-456a-9a09-18fcdd882240,0,pre,post,2.0122246400382275,pre to post,no,1.6492679547670193,0.9090909090909092,0.8444444444444444,control
550,hand_selected_005,6405-f1548863-0cd5-455d-a224-c5160346ceda,0,pre,repetition 1,1.3696010343936307,pre to repetition 1,no,1.2048540571728827,1.0,0.9565217391304348,repeated
551,hand_selected_005,6405-f1548863-0cd5-455d-a224-c5160346ceda,1,pre,repetition 2,2.0795834322611197,pre to repetition 2,no,1.2612038749637413,1.0,1.0,repeated
552,hand_selected_005,6405-f1548863-0cd5-455d-a224-c5160346ceda,2,pre,post,2.6510120036896914,pre to post,no,0.68977530353517,1.0,1.0,repeated
553,hand_selected_005,6405-f1548863-0cd5-455d-a224-c5160346ceda,3,repetition 1,repetition 2,2.7213344947135667,repetition 1 to repetition 2,no,1.4292473000262724,0.9565217391304348,1.0,repeated
554,hand_selected_005,6405-f1548863-0cd5-455d-a224-c5160346ceda,4,repetition 1,post,2.734237102969097,repetition 1 to post,no,1.8946293607080527,0.9565217391304348,1.0,repeated
555,hand_selected_005,6405-f1548863-0cd5-455d-a224-c5160346ceda,5,repetition 2,post,0.989743318610787,repetition 2 to post,no,0.5714285714285714,1.0,1.0,repeated
556,hand_selected_005,6430-7463b290-4a3d-4171-8b38-92102501cd36,0,pre,post,3.611427193178507,pre to post,no,2.745225834288256,0.6363636363636365,0.8695652173913043,control
557,hand_selected_005,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,0,pre,post,2.0205176042696102,pre to post,no,1.0773502691896257,0.7000000000000001,1.0,control
558,hand_selected_005,6750-20fdeb69-8f04-4385-bcf2-560bf0138df6,0,pre,repetition 1,3.5355986553134486,pre to repetition 1,no,2.414213562373095,0.8,1.0,repeated
