,gameID,trialNum,phase,condition,eventType,score,normedScore,numBlocks,timeAbsolute,timeRelative,currBonus,exploreResets,allVertices,nPracticeAttempts,exploreStartTime,targetName,finalExploreBlocks,preResetExploreBlocks,totalExploreBlocks,numAttempts
118,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,6,explore,mental,explore_end,0.08,0,0,1575563506415.0,796928.5400000007,0,0,[],,1575563476413.0,hand_selected_009,0,[],0.0,1
119,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,7,explore,physical,explore_end,0.08,0,0,1575563600270.0,890783.4249999996,0,0,[],,1575563570268.0,hand_selected_013,0,[],0.0,1
120,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,8,explore,mental,explore_end,0.11,0,0,1575563713144.0,1003657.3000000007,0,0,[],,1575563683142.0,hand_selected_002,0,[],0.0,1
121,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,9,explore,physical,explore_end,0.16,0,0,1575563807775.0,1098288.1349999988,0,0,[],,1575563777773.0,hand_selected_008,0,[],0.0,1
122,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,10,explore,physical,explore_end,0.16,0,3,1575563901930.0,1192443.2400000005,0,0,"[[{'x': 496.5636412738121, 'y': 592.478571428572}, {'x': 716.5636412738121, 'y': 592.478571428572}, {'x': 716.5636412738121, 'y': 702.478571428572}, {'x': 496.5636412738121, 'y': 702.478571428572}], [{'x': 275.0568778339233, 'y': 592.4966959647485}, {'x': 495.05687783389044, 'y': 592.4968162759748}, {'x': 495.0568176782772, 'y': 702.4968162759582}, {'x': 275.05681767831004, 'y': 702.4966959647317}], [{'x': 330.43532194337365, 'y': 482.5463496849944}, {'x': 385.43532193707074, 'y': 482.5471823420195}, {'x': 385.4336566230204, 'y': 592.5471823294133}, {'x': 330.4336566293233, 'y': 592.5463496723883}]]",,1575563871929.0,hand_selected_010,3,[],3.0,1
123,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,11,explore,mental,explore_end,0.21000000000000002,0,0,1575563995859.0,1286373.015000001,0,0,[],,1575563965858.0,hand_selected_016,0,[],0.0,1
124,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,12,explore,mental,explore_end,0.21000000000000002,0,0,1575564091679.0,1382192.5349999983,0,0,[],,1575564061676.0,hand_selected_006,0,[],0.0,1
125,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,13,explore,physical,explore_end,0.21000000000000002,0,0,1575564185796.0,1476309.5150000008,0,0,[],,1575564155794.0,hand_selected_012,0,[],0.0,1
126,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,14,explore,physical,explore_end,0.22000000000000003,0,0,1575564279882.0,1570395.02,0,0,[],,1575564249880.0,hand_selected_011,0,[],0.0,1
127,2297-1e703ff4-eddb-4bd8-9ab4-96993b321c6f,15,explore,mental,explore_end,0.25,0,0,1575564374015.0,1664528.6100000013,0,0,[],,1575564344012.0,hand_selected_014,0,[],0.0,1
128,2452-26cb7f59-865f-4468-b880-a9ac76d13579,0,explore,mental,explore_end,0.0,0,0,1575560239341.0,212011.3549999951,0,0,[],,1575560209340.0,hand_selected_007,0,[],0.0,1
129,2452-26cb7f59-865f-4468-b880-a9ac76d13579,1,explore,physical,explore_end,0.0,0,2,1575560334350.0,307020.23999998346,0,0,"[[{'x': 273.62500000000006, 'y': 592.49681627588}, {'x': 493.6250000000001, 'y': 592.49681627588}, {'x': 493.6250000000001, 'y': 702.49681627588}, {'x': 273.62500000000006, 'y': 702.49681627588}], [{'x': 328.62500000000006, 'y': 372.5472422788822}, {'x': 438.62500000000006, 'y': 372.5472422788822}, {'x': 438.62500000000006, 'y': 592.547242278883}, {'x': 328.62500000000006, 'y': 592.547242278883}]]",,1575560304349.0,hand_selected_002,2,[],2.0,1
130,2452-26cb7f59-865f-4468-b880-a9ac76d13579,2,explore,mental,explore_end,0.03,0,0,1575560429579.0,402248.6649999919,0,0,[],,1575560399577.0,hand_selected_016,0,[],0.0,1
131,2452-26cb7f59-865f-4468-b880-a9ac76d13579,3,explore,physical,explore_end,0.03,0,0,1575560524584.0,497253.54000000516,0,0,[],,1575560494581.0,hand_selected_011,0,[],0.0,1
132,2452-26cb7f59-865f-4468-b880-a9ac76d13579,4,explore,physical,explore_end,0.03,0,4,1575560619453.0,592123.345,0,0,"[[{'x': 384.9164737195222, 'y': 592.4789545657853}, {'x': 494.9164548921583, 'y': 592.5433130901821}, {'x': 494.85209636776165, 'y': 702.5432942628184}, {'x': 384.8521151951254, 'y': 702.4789357384217}], [{'x': 270.1511540278676, 'y': 592.4704696222253}, {'x': 380.15115252480996, 'y': 592.4886540311352}, {'x': 380.1329681159009, 'y': 702.4886525280773}, {'x': 270.13296961895855, 'y': 702.4704681191674}], [{'x': 312.8898662333773, 'y': 482.5412609715833}, {'x': 422.8898636519613, 'y': 482.51743007843015}, {'x': 422.9136945451143, 'y': 592.5174274970129}, {'x': 312.9136971265303, 'y': 592.5412583901668}], [{'x': 425.6161524404077, 'y': 482.5426317520323}, {'x': 535.6161225624356, 'y': 482.62370673645347}, {'x': 535.535047578014, 'y': 592.6236768584807}, {'x': 425.53507745598654, 'y': 592.5426018740592}]]",,1575560589453.0,hand_selected_004,4,[],4.0,1
133,2452-26cb7f59-865f-4468-b880-a9ac76d13579,5,explore,mental,explore_end,0.04,0,0,1575560717517.0,690187.10499999,0,0,[],,1575560687516.0,hand_selected_006,0,[],0.0,1
134,2452-26cb7f59-865f-4468-b880-a9ac76d13579,6,explore,mental,explore_end,0.04,0,0,1575560811631.0,784300.8549999795,0,0,[],,1575560781629.0,hand_selected_009,0,[],0.0,1
135,2452-26cb7f59-865f-4468-b880-a9ac76d13579,7,explore,physical,explore_end,0.05,0,4,1575560905961.0,878631.5750000067,0,0,"[[{'x': 498.6331727681391, 'y': 592.5473849031464}, {'x': 718.6331680113457, 'y': 592.5931340952976}, {'x': 718.6102934152697, 'y': 702.5931317169022}, {'x': 498.6102981720631, 'y': 702.547382524751}], [{'x': 275.87500000000006, 'y': 592.478571428572}, {'x': 495.8750000000001, 'y': 592.478571428572}, {'x': 495.8750000000001, 'y': 702.478571428572}, {'x': 275.87500000000006, 'y': 702.478571428572}], [{'x': 548.2643989023983, 'y': 482.68303217774144}, {'x': 768.2643187681572, 'y': 482.8708061368477}, {'x': 768.1704317886043, 'y': 592.870766069727}, {'x': 548.1705119228454, 'y': 592.6829921106208}], [{'x': 716.355196389519, 'y': 372.86524219330244}, {'x': 771.3551644686628, 'y': 372.92449835949674}, {'x': 771.236652136274, 'y': 482.92443451778325}, {'x': 716.2366840571302, 'y': 482.86517835158895}]]",,1575560875961.0,hand_selected_008,4,[],4.0,1
136,2452-26cb7f59-865f-4468-b880-a9ac76d13579,8,explore,physical,explore_end,0.05,0,4,1575561002152.0,974822.0799999835,0,0,"[[{'x': 498.62081174871867, 'y': 592.5341067989004}, {'x': 718.6208117431429, 'y': 592.5325407113563}, {'x': 718.6215947869148, 'y': 702.5325407085691}, {'x': 498.62159479249084, 'y': 702.5341067961132}], [{'x': 618.8700475420071, 'y': 482.6180718662796}, {'x': 728.8700473411199, 'y': 482.61142391538993}, {'x': 728.8766952920098, 'y': 592.6114237145016}, {'x': 618.876695492897, 'y': 592.618071665392}], [{'x': 324.1182897994734, 'y': 592.4972733119943}, {'x': 434.1182896037579, 'y': 592.4907114966668}, {'x': 434.12485141908525, 'y': 702.4907113009511}, {'x': 324.1248516148008, 'y': 702.4972731162786}], [{'x': 320.85704053769933, 'y': 482.57372263226887}, {'x': 540.8570397607407, 'y': 482.5552331256116}, {'x': 540.8662845140686, 'y': 592.555232737132}, {'x': 320.8662852910282, 'y': 592.573722243789}]]",,1575560972152.0,hand_selected_005,4,[],4.0,1
137,2452-26cb7f59-865f-4468-b880-a9ac76d13579,9,explore,mental,explore_end,0.1,0,0,1575561096535.0,1069204.5349999971,0,0,[],,1575561066533.0,hand_selected_013,0,[],0.0,1
138,2452-26cb7f59-865f-4468-b880-a9ac76d13579,10,explore,mental,explore_end,0.13,0,0,1575561191042.0,1163711.714999983,0,0,[],,1575561161038.0,hand_selected_010,0,[],0.0,1
139,2452-26cb7f59-865f-4468-b880-a9ac76d13579,11,explore,physical,explore_end,0.18,0,1,1575561285587.0,1258256.9300000032,0,0,"[[{'x': 431.125, 'y': 592.478571428572}, {'x': 651.125, 'y': 592.478571428572}, {'x': 651.125, 'y': 702.478571428572}, {'x': 431.125, 'y': 702.478571428572}]]",,1575561255585.0,hand_selected_012,1,[],1.0,1
140,2452-26cb7f59-865f-4468-b880-a9ac76d13579,12,explore,physical,explore_end,0.21,0,5,1575561380008.0,1352678.2299999904,0,0,"[[{'x': 273.61049645072137, 'y': 592.5409608887894}, {'x': 493.6104944416761, 'y': 592.5112290894422}, {'x': 493.62536034134916, 'y': 702.5112280849203}, {'x': 273.6253623503944, 'y': 702.5409598842675}], [{'x': 497.7374770527862, 'y': 592.5383261799612}, {'x': 607.7374625736322, 'y': 592.5947656479514}, {'x': 607.6810231056422, 'y': 702.5947511687972}, {'x': 497.6810375847973, 'y': 702.5383117008071}], [{'x': 277.76721176390345, 'y': 482.6786295273126}, {'x': 497.7672044703982, 'y': 482.62198023403874}, {'x': 497.79552911703524, 'y': 592.6219765872863}, {'x': 277.7955364105405, 'y': 592.6786258805604}], [{'x': 501.96439081862286, 'y': 482.7784524623996}, {'x': 611.9643817046748, 'y': 482.8232304542475}, {'x': 611.9196037128264, 'y': 592.8232213402985}, {'x': 501.919612826775, 'y': 592.77844334845}], [{'x': 554.217355925696, 'y': 372.84591382984706}, {'x': 609.2173494857848, 'y': 372.87252943046667}, {'x': 609.1641182845456, 'y': 482.87251655064404}, {'x': 554.1641247244568, 'y': 482.84590095002443}]]",,1575561350007.0,hand_selected_003,5,[],5.0,1
141,2452-26cb7f59-865f-4468-b880-a9ac76d13579,13,explore,mental,explore_end,0.26,0,0,1575561477078.0,1449747.7349999826,0,0,[],,1575561447076.0,hand_selected_001,0,[],0.0,1
142,2452-26cb7f59-865f-4468-b880-a9ac76d13579,14,explore,physical,explore_end,0.26,0,4,1575561574645.0,1547314.9700000067,0,0,"[[{'x': 269.1249305472621, 'y': 592.5111604939084}, {'x': 489.124930547174, 'y': 592.5113575474004}, {'x': 489.124832020428, 'y': 702.5113575473567}, {'x': 269.1248320205161, 'y': 702.5111604938647}], [{'x': 494.1245153648761, 'y': 592.5366504670735}, {'x': 714.1245153635804, 'y': 592.5358956764449}, {'x': 714.1248927588936, 'y': 702.5358956757973}, {'x': 494.12489276019, 'y': 702.536650466426}], [{'x': 365.8752505766326, 'y': 482.6013686128755}, {'x': 585.8752505756992, 'y': 482.6020097023667}, {'x': 585.8749300309536, 'y': 592.6020097019021}, {'x': 365.87493003188587, 'y': 592.6013686124084}], [{'x': 591.870397210806, 'y': 482.58674115715274}, {'x': 701.8703971590851, 'y': 482.58336793746435}, {'x': 701.8737703787735, 'y': 592.5833678857438}, {'x': 591.8737704304945, 'y': 592.5867411054322}]]",,1575561544644.0,hand_selected_014,4,[],4.0,1
143,2452-26cb7f59-865f-4468-b880-a9ac76d13579,15,explore,mental,explore_end,0.31,0,0,1575561669353.0,1642023.3849999786,0,0,[],,1575561639350.0,hand_selected_015,0,[],0.0,1
144,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,0,explore,physical,explore_end,0.0,0,2,1575563346763.0,207615.72000011802,0,0,"[[{'x': 258.87500000000006, 'y': 647.478571428572}, {'x': 368.87500000000006, 'y': 647.478571428572}, {'x': 368.87500000000006, 'y': 702.478571428572}, {'x': 258.87500000000006, 'y': 702.478571428572}], [{'x': 374.12500000000006, 'y': 592.478571428572}, {'x': 429.12500000000006, 'y': 592.478571428572}, {'x': 429.12500000000006, 'y': 702.478571428572}, {'x': 374.12500000000006, 'y': 702.478571428572}]]",,1575563316760.0,hand_selected_016,2,[],2.0,1
145,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,1,explore,mental,explore_end,0.01,0,0,1575563442224.0,303077.45500002056,0,0,[],,1575563412221.0,hand_selected_001,0,[],0.0,1
146,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,2,explore,mental,explore_end,0.04,0,0,1575563537614.0,398467.2500002198,0,0,[],,1575563507611.0,hand_selected_015,0,[],0.0,1
147,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,3,explore,physical,explore_end,0.09,0,8,1575563635467.0,496320.25500014424,0,0,"[[{'x': 504.12677460583654, 'y': 482.4955959850869}, {'x': 614.126774599067, 'y': 482.4968162895387}, {'x': 614.1243339901637, 'y': 702.4968162759917}, {'x': 504.1243339969335, 'y': 702.4955959715403}], [{'x': 280.3752596424395, 'y': 592.5931362597563}, {'x': 500.375259642362, 'y': 592.5929516052473}, {'x': 500.3753519696167, 'y': 702.592951605208}, {'x': 280.37535196969424, 'y': 702.593136259717}], [{'x': 273.6253715537538, 'y': 482.8280594307973}, {'x': 493.6253715536049, 'y': 482.8283155362487}, {'x': 493.6252435008778, 'y': 592.8283155361739}, {'x': 273.62524350102666, 'y': 592.8280594307212}], [{'x': 278.1242091505846, 'y': 372.9488581021899}, {'x': 498.12420915058425, 'y': 372.9488710961899}, {'x': 498.12420265358486, 'y': 482.9488710961897}, {'x': 278.1242026535852, 'y': 482.94885810218966}], [{'x': 560.8814617009164, 'y': 372.56401100348194}, {'x': 615.8814616902191, 'y': 372.56509572178135}, {'x': 615.8792922536204, 'y': 482.56509570038804}, {'x': 560.8792922643174, 'y': 482.56401098208863}], [{'x': 671.1250000000001, 'y': 592.5931362597073}, {'x': 726.1250000000001, 'y': 592.5931362597073}, {'x': 726.1250000000001, 'y': 702.5931362597073}, {'x': 671.1250000000001, 'y': 702.5931362597073}], [{'x': 671.1250000000001, 'y': 482.8284945250686}, {'x': 726.1250000000001, 'y': 482.8284945250686}, {'x': 726.1250000000001, 'y': 592.8284945250695}, {'x': 671.1250000000001, 'y': 592.8284945250695}], [{'x': 671.1250000000001, 'y': 372.8789205280716}, {'x': 726.1250000000001, 'y': 372.8789205280716}, {'x': 726.1250000000001, 'y': 482.8789205280716}, {'x': 671.1250000000001, 'y': 482.8789205280716}]]",,1575563605466.0,hand_selected_003,8,[],8.0,1
148,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,4,explore,physical,explore_end,0.12,0,6,1575563732115.0,592968.5450000688,0,0,"[[{'x': 271.37015311552284, 'y': 592.5913330704876}, {'x': 491.37015310905434, 'y': 592.5930201167592}, {'x': 491.369309585918, 'y': 702.5930201135249}, {'x': 271.3693095923865, 'y': 702.5913330672532}], [{'x': 537.8345419316197, 'y': 592.4967705943192}, {'x': 647.8345419316114, 'y': 592.4968151052951}, {'x': 647.8344974206357, 'y': 702.4968151052868}, {'x': 537.834497420644, 'y': 702.4967705943109}], [{'x': 478.38013518172227, 'y': 482.53176155477587}, {'x': 698.38013093506, 'y': 482.57498806697936}, {'x': 698.3585176789586, 'y': 592.5749859436479}, {'x': 478.35852192562055, 'y': 592.5317594314441}], [{'x': 272.3805311504151, 'y': 537.8062701632094}, {'x': 382.3805291295275, 'y': 537.827355590906}, {'x': 382.36998641567845, 'y': 592.8273545804622}, {'x': 272.3699884365661, 'y': 592.8062691527656}], [{'x': 331.5073927015951, 'y': 427.9035040702515}, {'x': 386.5073716307841, 'y': 427.9516474889672}, {'x': 386.4110847933523, 'y': 537.9516053473455}, {'x': 331.4111058641633, 'y': 537.9034619286298}], [{'x': 392.12500000000006, 'y': 420.75027722222234}, {'x': 447.12500000000006, 'y': 420.75027722222234}, {'x': 447.12500000000006, 'y': 530.7502772222223}, {'x': 392.12500000000006, 'y': 530.7502772222223}]]",,1575563702114.0,hand_selected_004,6,[],6.0,1
149,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,5,explore,mental,explore_end,0.13,0,0,1575563826897.0,687749.9900001567,0,0,[],,1575563796894.0,hand_selected_010,0,[],0.0,1
150,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,6,explore,physical,explore_end,0.18,0,5,1575563921428.0,782280.8950000908,0,0,"[[{'x': 451.3755500021882, 'y': 592.4717488086013}, {'x': 671.3755485529832, 'y': 592.4970005441721}, {'x': 671.3629226851979, 'y': 702.4969998195699}, {'x': 451.3629241344028, 'y': 702.471748083999}], [{'x': 339.881949264956, 'y': 592.4785747788532}, {'x': 449.8819459146753, 'y': 592.4514258985537}, {'x': 449.9090947949753, 'y': 702.4514225482725}, {'x': 339.9090981452559, 'y': 702.478571428572}], [{'x': 280.27356023524794, 'y': 482.8295839093922}, {'x': 500.2734589068651, 'y': 482.61843354097493}, {'x': 500.37903409107344, 'y': 592.6183828767838}, {'x': 280.3791354194563, 'y': 592.8295332452012}], [{'x': 505.43226516951756, 'y': 482.5081900011206}, {'x': 725.432252085017, 'y': 482.5840660836299}, {'x': 725.3943140437627, 'y': 592.5840595413798}, {'x': 505.39432712826283, 'y': 592.5081834588703}], [{'x': 281.20157535187707, 'y': 427.870088964329}, {'x': 391.2015329619807, 'y': 427.7735189099044}, {'x': 391.2498179891933, 'y': 482.773497714956}, {'x': 281.2498603790896, 'y': 482.8700677693806}]]",,1575563891425.0,hand_selected_011,5,[],5.0,1
151,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,7,explore,mental,explore_end,0.21,0,0,1575564017037.0,877890.5700000469,0,0,[],,1575563987035.0,hand_selected_012,0,[],0.0,1
152,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,8,explore,mental,explore_end,0.24,0,0,1575564111940.0,972793.4050001204,0,0,[],,1575564081938.0,hand_selected_006,0,[],0.0,1
153,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,9,explore,physical,explore_end,0.29,0,7,1575564206443.0,1067297.125000041,0,0,"[[{'x': 437.8506920192449, 'y': 592.6422640460792}, {'x': 657.8506811647098, 'y': 592.5731554710289}, {'x': 657.8852354522357, 'y': 702.5731500437616}, {'x': 437.8852463067701, 'y': 702.6422586188119}], [{'x': 267.88735178572153, 'y': 592.6382971626808}, {'x': 377.88735020513946, 'y': 592.6569446312479}, {'x': 377.86870273657314, 'y': 702.6569430506656}, {'x': 267.8687043171552, 'y': 702.6382955820985}], [{'x': 266.12677850381954, 'y': 483.0468776499755}, {'x': 486.12665024775856, 'y': 482.80932207639324}, {'x': 486.2454280345503, 'y': 592.8092579483609}, {'x': 266.2455562906114, 'y': 593.0468135219442}], [{'x': 551.3113849961197, 'y': 482.8339488230929}, {'x': 661.3113162378469, 'y': 482.71095770425933}, {'x': 661.4343073566807, 'y': 592.7108889459865}, {'x': 551.4343761149536, 'y': 592.8338800648203}], [{'x': 486.07572925199344, 'y': 373.0406579903192}, {'x': 706.0756002118875, 'y': 372.8023774202271}, {'x': 706.1947404969332, 'y': 482.8023129001737}, {'x': 486.19486953703984, 'y': 483.0405934702658}], [{'x': 371.32699386065974, 'y': 372.9160057933808}, {'x': 481.3269600885828, 'y': 373.0022024048154}, {'x': 481.240763477148, 'y': 483.0021686327383}, {'x': 371.24079724922495, 'y': 482.9159720213037}], [{'x': 356.8760428944513, 'y': 262.84750945863374}, {'x': 576.8759290167528, 'y': 263.07135354309304}, {'x': 576.7640069745235, 'y': 373.0712966042441}, {'x': 356.7641208522215, 'y': 372.8474525197848}]]",,1575564176443.0,hand_selected_005,7,[],7.0,1
154,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,10,explore,mental,explore_end,0.33999999999999997,0,0,1575564301437.0,1162290.7600000035,0,0,[],,1575564271434.0,hand_selected_002,0,[],0.0,1
155,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,11,explore,physical,explore_end,0.38999999999999996,0,6,1575564396004.0,1256856.8450000603,0,0,"[[{'x': 263.37500000000006, 'y': 482.47857142857964}, {'x': 373.37500000000006, 'y': 482.47857142857964}, {'x': 373.37500000000006, 'y': 702.478571428572}, {'x': 263.37500000000006, 'y': 702.478571428572}], [{'x': 495.1266953630285, 'y': 592.5826679437495}, {'x': 605.1266950102587, 'y': 592.5914775614648}, {'x': 605.1178853925435, 'y': 702.591477208695}, {'x': 495.1178857453139, 'y': 702.5826675909799}], [{'x': 657.6190094349553, 'y': 592.5849996418258}, {'x': 712.61900943319, 'y': 592.5854404127251}, {'x': 712.6181278913913, 'y': 702.5854404091929}, {'x': 657.6181278931566, 'y': 702.5849996382935}], [{'x': 496.41199635248597, 'y': 482.767177024316}, {'x': 716.411989326371, 'y': 482.8227782019124}, {'x': 716.3841887375728, 'y': 592.8227746888549}, {'x': 496.3841957636876, 'y': 592.7671735112592}], [{'x': 659.9360861062013, 'y': 372.9647677712309}, {'x': 714.9360857105984, 'y': 372.9713644635767}, {'x': 714.9228923259067, 'y': 482.9713636723705}, {'x': 659.9228927215096, 'y': 482.9647669800247}], [{'x': 662.1701544382869, 'y': 263.0154611514878}, {'x': 717.1701543471414, 'y': 263.0186275238763}, {'x': 717.1638216023647, 'y': 373.01862734158703}, {'x': 662.1638216935102, 'y': 373.0154609691986}]]",,1575564366003.0,hand_selected_013,6,[],6.0,1
156,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,12,explore,mental,explore_end,0.43999999999999995,0,0,1575564491003.0,1351855.7500001043,0,0,[],,1575564461000.0,hand_selected_008,0,[],0.0,1
157,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,13,explore,physical,explore_end,0.48999999999999994,0,5,1575564585271.0,1446124.1400002036,0,0,"[[{'x': 544.6289812501049, 'y': 592.5552557783815}, {'x': 654.628975004678, 'y': 592.592323202234}, {'x': 654.5919075808255, 'y': 702.5923169568068}, {'x': 544.5919138262524, 'y': 702.5552495329543}], [{'x': 273.6249337496737, 'y': 592.4968162758928}, {'x': 493.6249337496495, 'y': 592.496712504297}, {'x': 493.6249856354473, 'y': 702.4967125042845}, {'x': 273.6249856354716, 'y': 702.4968162758803}], [{'x': 335.37465864893744, 'y': 482.56503199665656}, {'x': 445.37465864870245, 'y': 482.5648046414749}, {'x': 445.37488600388434, 'y': 592.5648046412425}, {'x': 335.37488600411933, 'y': 592.5650319964232}], [{'x': 494.27735086242706, 'y': 482.59055343186503}, {'x': 714.2772432811017, 'y': 482.80812128731486}, {'x': 714.168459353376, 'y': 592.8080674966512}, {'x': 494.16856693470226, 'y': 592.5904996412017}], [{'x': 601.1317617218978, 'y': 372.7465988341018}, {'x': 711.1317080690991, 'y': 372.85524326762953}, {'x': 711.0230636355717, 'y': 482.8551896148303}, {'x': 601.0231172883704, 'y': 482.74654518130257}]]",,1575564555270.0,hand_selected_007,5,[],5.0,1
158,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,14,explore,physical,explore_end,0.5399999999999999,0,7,1575564680581.0,1541433.955000015,0,0,"[[{'x': 494.1242505739553, 'y': 592.6549198344844}, {'x': 714.1242505729266, 'y': 592.6542470771528}, {'x': 714.1245869515931, 'y': 702.654247076639}, {'x': 494.12458695262086, 'y': 702.6549198339706}], [{'x': 273.62180340724, 'y': 592.6527052967482}, {'x': 493.62180340713456, 'y': 592.6524897602884}, {'x': 493.6219111753642, 'y': 702.6524897602359}, {'x': 273.6219111754696, 'y': 702.6527052966957}], [{'x': 603.1194916297904, 'y': 482.9188463506506}, {'x': 713.1194914956261, 'y': 482.9134134644355}, {'x': 713.1249243818404, 'y': 592.9134133302697}, {'x': 603.1249245160045, 'y': 592.9188462164844}], [{'x': 655.3546282649313, 'y': 373.04624118660195}, {'x': 710.3546278767377, 'y': 373.03970656068833}, {'x': 710.3676971285649, 'y': 483.0397057843006}, {'x': 655.3676975167585, 'y': 483.04624041021424}], [{'x': 443.39253900337883, 'y': 482.7356176220423}, {'x': 553.3925383165647, 'y': 482.74790985696836}, {'x': 553.3802460816395, 'y': 592.7479091701537}, {'x': 443.38024676845225, 'y': 592.7356169352284}], [{'x': 274.62589543733463, 'y': 482.9168160040857}, {'x': 384.6258954373272, 'y': 482.91685618511104}, {'x': 384.62585525630163, 'y': 592.9168561851035}, {'x': 274.6258552563091, 'y': 592.9168160040788}], [{'x': 272.36634439987677, 'y': 427.9673422602599}, {'x': 382.3663442914885, 'y': 427.9624590774322}, {'x': 382.36878588290233, 'y': 482.9624590232379}, {'x': 272.36878599129074, 'y': 482.9673422060656}]]",,1575564650579.0,hand_selected_009,7,[],7.0,1
159,2670-e2cd03f3-85c9-4c57-89d9-8ae0ed7d0c53,15,explore,mental,explore_end,0.57,0,0,1575564774936.0,1635789.0300001018,0,0,[],,1575564744933.0,hand_selected_014,0,[],0.0,1
160,2744-01427839-017b-4f77-a5d0-d63e1c89e5c2,0,explore,mental,explore_end,0.0,0,0,1575560386402.0,384084.3299999833,0,0,[],,1575560356396.0,hand_selected_004,0,[],0.0,1
161,2744-01427839-017b-4f77-a5d0-d63e1c89e5c2,1,explore,physical,explore_end,0.01,0,0,1575560481890.0,479572.46499997564,0,0,[],,1575560451888.0,hand_selected_001,0,[],0.0,1
162,2744-01427839-017b-4f77-a5d0-d63e1c89e5c2,2,explore,mental,explore_end,0.01,0,0,1575560576435.0,574117.1549999854,0,0,[],,1575560546432.0,hand_selected_005,0,[],0.0,1
163,2744-01427839-017b-4f77-a5d0-d63e1c89e5c2,3,explore,physical,explore_end,0.01,0,0,1575560671170.0,668852.4499999767,0,0,[],,1575560641167.0,hand_selected_012,0,[],0.0,1
164,2744-01427839-017b-4f77-a5d0-d63e1c89e5c2,4,explore,mental,explore_end,0.02,0,0,1575560766393.0,764075.2700000012,0,0,[],,1575560736391.0,hand_selected_002,0,[],0.0,1
165,2744-01427839-017b-4f77-a5d0-d63e1c89e5c2,5,explore,physical,explore_end,0.02,0,0,1575560861342.0,859024.0999999805,0,0,[],,1575560831339.0,hand_selected_014,0,[],0.0,1
166,2744-01427839-017b-4f77-a5d0-d63e1c89e5c2,6,explore,mental,explore_end,0.03,0,0,1575560958377.0,956059.1199999908,0,0,[],,1575560928374.0,hand_selected_006,0,[],0.0,1
167,2744-01427839-017b-4f77-a5d0-d63e1c89e5c2,7,explore,physical,explore_end,0.03,0,2,1575561055893.0,1053574.974999996,0,1,"[[{'x': 500.7596130371094, 'y': 592.478571428572}, {'x': 610.7596130371094, 'y': 592.478571428572}, {'x': 610.7596130371094, 'y': 702.478571428572}, {'x': 500.7596130371094, 'y': 702.478571428572}], [{'x': 707.7596130371095, 'y': 592.478571428572}, {'x': 817.7596130371095, 'y': 592.478571428572}, {'x': 817.7596130371095, 'y': 702.478571428572}, {'x': 707.7596130371095, 'y': 702.478571428572}]]",,1575561025892.0,hand_selected_013,2,[1],3.0,2
